secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos
02,098,"",00839,EN BLANCO,6,2025,65
02,098,"",00839,FP,6,2025,401
02,098,"",00839,LLA,6,2025,523
02,098,"",00839,NO_VOTANTES,6,2025,832
02,098,"",00839,OTROS,6,2025,204
02,098,"",00840,EN BLANCO,42,14490,571
02,098,"",00840,FP,42,14490,2048
02,098,"",00840,LLA,42,14490,5152
02,098,"",00840,NO_VOTANTES,42,14490,5297
02,098,"",00840,OTROS,42,14490,1416
02,098,"",00841,EN BLANCO,2,528,17
02,098,"",00841,FP,2,528,117
02,098,"",00841,LLA,2,528,156
02,098,"",00841,NO_VOTANTES,2,528,158
02,098,"",00841,OTROS,2,528,80
02,098,"",00842,EN BLANCO,3,819,23
02,098,"",00842,FP,3,819,113
02,098,"",00842,LLA,3,819,356
02,098,"",00842,NO_VOTANTES,3,819,241
02,098,"",00842,OTROS,3,819,86
02,098,"",00843,EN BLANCO,2,498,17
02,098,"",00843,FP,2,498,65
02,098,"",00843,LLA,2,498,167
02,098,"",00843,NO_VOTANTES,2,498,192
02,098,"",00843,OTROS,2,498,57
02,098,"",00844,EN BLANCO,1,260,5
02,098,"",00844,FP,1,260,50
02,098,"",00844,LLA,1,260,77
02,098,"",00844,NO_VOTANTES,1,260,99
02,098,"",00844,OTROS,1,260,29
02,099,"",00846,EN BLANCO,75,26103,937
02,099,"",00846,FP,75,26103,4852
02,099,"",00846,LLA,75,26103,9102
02,099,"",00846,NO_VOTANTES,75,26103,8381
02,099,"",00846,OTROS,75,26103,2818
02,099,"",00847,EN BLANCO,2,360,7
02,099,"",00847,FP,2,360,56
02,099,"",00847,LLA,2,360,131
02,099,"",00847,NO_VOTANTES,2,360,120
02,099,"",00847,OTROS,2,360,46
02,099,"",00848,EN BLANCO,1,88,3
02,099,"",00848,FP,1,88,14
02,099,"",00848,LLA,1,88,27
02,099,"",00848,NO_VOTANTES,1,88,40
02,099,"",00848,OTROS,1,88,4
02,099,"",00849,EN BLANCO,4,1251,42
02,099,"",00849,FP,4,1251,275
02,099,"",00849,LLA,4,1251,344
02,099,"",00849,NO_VOTANTES,4,1251,440
02,099,"",00849,OTROS,4,1251,146
02,099,"",00850,EN BLANCO,2,392,9
02,099,"",00850,FP,2,392,82
02,099,"",00850,LLA,2,392,113
02,099,"",00850,NO_VOTANTES,2,392,140
02,099,"",00850,OTROS,2,392,48
02,099,"",00851,EN BLANCO,1,73,3
02,099,"",00851,FP,1,73,7
02,099,"",00851,LLA,1,73,11
02,099,"",00851,NO_VOTANTES,1,73,46
02,099,"",00851,OTROS,1,73,6
02,099,"",00852,FP,1,128,5
02,099,"",00852,LLA,1,128,60
02,099,"",00852,NO_VOTANTES,1,128,54
02,099,"",00852,OTROS,1,128,9
02,099,"",0846A,EN BLANCO,1,276,11
02,099,"",0846A,FP,1,276,68
02,099,"",0846A,LLA,1,276,90
02,099,"",0846A,NO_VOTANTES,1,276,73
02,099,"",0846A,OTROS,1,276,34
02,099,"",0849A,EN BLANCO,2,489,14
02,099,"",0849A,FP,2,489,59
02,099,"",0849A,LLA,2,489,161
02,099,"",0849A,NO_VOTANTES,2,489,181
02,099,"",0849A,OTROS,2,489,74
02,100,"",00746,EN BLANCO,21,7329,236
02,100,"",00746,FP,21,7329,1897
02,100,"",00746,LLA,21,7329,2210
02,100,"",00746,NO_VOTANTES,21,7329,2520
02,100,"",00746,OTROS,21,7329,466
02,100,"",0746A,EN BLANCO,2,498,14
02,100,"",0746A,FP,2,498,172
02,100,"",0746A,LLA,2,498,115
02,100,"",0746A,NO_VOTANTES,2,498,156
02,100,"",0746A,OTROS,2,498,41
02,101,"",00854,EN BLANCO,79,27372,743
02,101,"",00854,FP,79,27372,6441
02,101,"",00854,LLA,79,27372,8979
02,101,"",00854,NO_VOTANTES,79,27372,8682
02,101,"",00854,OTROS,79,27372,2511
02,101,"",00855,EN BLANCO,5,1546,58
02,101,"",00855,FP,5,1546,279
02,101,"",00855,LLA,5,1546,548
02,101,"",00855,NO_VOTANTES,5,1546,503
02,101,"",00855,OTROS,5,1546,158
02,101,"",00856,EN BLANCO,3,704,26
02,101,"",00856,FP,3,704,173
02,101,"",00856,LLA,3,704,265
02,101,"",00856,NO_VOTANTES,3,704,178
02,101,"",00856,OTROS,3,704,62
02,101,"",00857,EN BLANCO,3,902,21
02,101,"",00857,FP,3,902,168
02,101,"",00857,LLA,3,902,314
02,101,"",00857,NO_VOTANTES,3,902,303
02,101,"",00857,OTROS,3,902,96
02,101,"",00858,EN BLANCO,1,213,4
02,101,"",00858,FP,1,213,53
02,101,"",00858,LLA,1,213,47
02,101,"",00858,NO_VOTANTES,1,213,97
02,101,"",00858,OTROS,1,213,12
02,101,"",0855A,EN BLANCO,1,43,1
02,101,"",0855A,FP,1,43,3
02,101,"",0855A,LLA,1,43,16
02,101,"",0855A,NO_VOTANTES,1,43,21
02,101,"",0855A,OTROS,1,43,2
02,101,"",0857A,FP,1,28,3
02,101,"",0857A,LLA,1,28,4
02,101,"",0857A,NO_VOTANTES,1,28,19
02,101,"",0857A,OTROS,1,28,2
02,101,"",0857B,EN BLANCO,1,116,1
02,101,"",0857B,FP,1,116,27
02,101,"",0857B,LLA,1,116,42
02,101,"",0857B,NO_VOTANTES,1,116,33
02,101,"",0857B,OTROS,1,116,13
02,102,"",00860,EN BLANCO,50,17456,603
02,102,"",00860,FP,50,17456,4106
02,102,"",00860,LLA,50,17456,5957
02,102,"",00860,NO_VOTANTES,50,17456,5218
02,102,"",00860,OTROS,50,17456,1557
02,102,"",00861,EN BLANCO,2,679,26
02,102,"",00861,FP,2,679,134
02,102,"",00861,LLA,2,679,216
02,102,"",00861,NO_VOTANTES,2,679,231
02,102,"",00861,OTROS,2,679,72
02,102,"",00863,EN BLANCO,4,1063,38
02,102,"",00863,FP,4,1063,192
02,102,"",00863,LLA,4,1063,351
02,102,"",00863,NO_VOTANTES,4,1063,367
02,102,"",00863,OTROS,4,1063,115
02,102,"",00864,EN BLANCO,3,987,54
02,102,"",00864,FP,3,987,233
02,102,"",00864,LLA,3,987,256
02,102,"",00864,NO_VOTANTES,3,987,353
02,102,"",00864,OTROS,3,987,91
02,102,"",0862A,EN BLANCO,2,228,4
02,102,"",0862A,FP,2,228,22
02,102,"",0862A,LLA,2,228,59
02,102,"",0862A,NO_VOTANTES,2,228,132
02,102,"",0862A,OTROS,2,228,11
02,102,"",0863A,EN BLANCO,2,457,16
02,102,"",0863A,FP,2,457,105
02,102,"",0863A,LLA,2,457,140
02,102,"",0863A,NO_VOTANTES,2,457,159
02,102,"",0863A,OTROS,2,457,37
02,102,"",0864A,EN BLANCO,2,411,22
02,102,"",0864A,FP,2,411,85
02,102,"",0864A,LLA,2,411,114
02,102,"",0864A,NO_VOTANTES,2,411,155
02,102,"",0864A,OTROS,2,411,34
02,103,"",00866,EN BLANCO,52,17941,641
02,103,"",00866,FP,52,17941,3401
02,103,"",00866,LLA,52,17941,6590
02,103,"",00866,NO_VOTANTES,52,17941,5306
02,103,"",00866,OTROS,52,17941,2001
02,103,"",00867,EN BLANCO,5,1128,41
02,103,"",00867,FP,5,1128,188
02,103,"",00867,LLA,5,1128,417
02,103,"",00867,NO_VOTANTES,5,1128,369
02,103,"",00867,OTROS,5,1128,113
02,103,"",00869,EN BLANCO,3,819,35
02,103,"",00869,FP,3,819,151
02,103,"",00869,LLA,3,819,257
02,103,"",00869,NO_VOTANTES,3,819,267
02,103,"",00869,OTROS,3,819,108
02,103,"",00870,EN BLANCO,4,1261,40
02,103,"",00870,FP,4,1261,282
02,103,"",00870,LLA,4,1261,341
02,103,"",00870,NO_VOTANTES,4,1261,438
02,103,"",00870,OTROS,4,1261,160
02,104,"",00871,EN BLANCO,20,6889,214
02,104,"",00871,FP,20,6889,1212
02,104,"",00871,LLA,20,6889,2322
02,104,"",00871,NO_VOTANTES,20,6889,2463
02,104,"",00871,OTROS,20,6889,678
02,104,"",0871A,EN BLANCO,1,48,2
02,104,"",0871A,FP,1,48,3
02,104,"",0871A,LLA,1,48,11
02,104,"",0871A,NO_VOTANTES,1,48,29
02,104,"",0871A,OTROS,1,48,3
02,104,"",0871B,EN BLANCO,1,68,2
02,104,"",0871B,FP,1,68,3
02,104,"",0871B,LLA,1,68,41
02,104,"",0871B,NO_VOTANTES,1,68,19
02,104,"",0871B,OTROS,1,68,3
02,104,"",0871C,EN BLANCO,1,66,2
02,104,"",0871C,FP,1,66,8
02,104,"",0871C,LLA,1,66,28
02,104,"",0871C,NO_VOTANTES,1,66,20
02,104,"",0871C,OTROS,1,66,8
02,105,"",00872,EN BLANCO,19,6564,132
02,105,"",00872,FP,19,6564,1283
02,105,"",00872,LLA,19,6564,2535
02,105,"",00872,NO_VOTANTES,19,6564,1828
02,105,"",00872,OTROS,19,6564,783
02,105,"",00873,EN BLANCO,11,3700,58
02,105,"",00873,FP,11,3700,752
02,105,"",00873,LLA,11,3700,1550
02,105,"",00873,NO_VOTANTES,11,3700,907
02,105,"",00873,OTROS,11,3700,431
02,105,"",00874,EN BLANCO,10,3164,54
02,105,"",00874,FP,10,3164,615
02,105,"",00874,LLA,10,3164,838
02,105,"",00874,NO_VOTANTES,10,3164,1302
02,105,"",00874,OTROS,10,3164,351
02,105,"",00875,EN BLANCO,6,1855,28
02,105,"",00875,FP,6,1855,435
02,105,"",00875,LLA,6,1855,622
02,105,"",00875,NO_VOTANTES,6,1855,536
02,105,"",00875,OTROS,6,1855,234
02,105,"",00876,EN BLANCO,6,1825,55
02,105,"",00876,FP,6,1825,511
02,105,"",00876,LLA,6,1825,459
02,105,"",00876,NO_VOTANTES,6,1825,627
02,105,"",00876,OTROS,6,1825,173
02,105,"",00877,EN BLANCO,55,19155,414
02,105,"",00877,FP,55,19155,6085
02,105,"",00877,LLA,55,19155,4748
02,105,"",00877,NO_VOTANTES,55,19155,5940
02,105,"",00877,OTROS,55,19155,1961
02,105,"",00878,EN BLANCO,57,19922,413
02,105,"",00878,FP,57,19922,6454
02,105,"",00878,LLA,57,19922,4666
02,105,"",00878,NO_VOTANTES,57,19922,6407
02,105,"",00878,OTROS,57,19922,1969
02,105,"",00879,EN BLANCO,56,19514,385
02,105,"",00879,FP,56,19514,5644
02,105,"",00879,LLA,56,19514,5732
02,105,"",00879,NO_VOTANTES,56,19514,5650
02,105,"",00879,OTROS,56,19514,2092
02,105,"",00880,EN BLANCO,44,15154,237
02,105,"",00880,FP,44,15154,2460
02,105,"",00880,LLA,44,15154,6722
02,105,"",00880,NO_VOTANTES,44,15154,4035
02,105,"",00880,OTROS,44,15154,1696
02,105,"",00882,EN BLANCO,5,1180,28
02,105,"",00882,FP,5,1180,183
02,105,"",00882,LLA,5,1180,179
02,105,"",00882,NO_VOTANTES,5,1180,733
02,105,"",00882,OTROS,5,1180,57
02,105,"",0878A,EN BLANCO,48,16557,318
02,105,"",0878A,FP,48,16557,5921
02,105,"",0878A,LLA,48,16557,3567
02,105,"",0878A,NO_VOTANTES,48,16557,5314
02,105,"",0878A,OTROS,48,16557,1431
02,105,"",0879A,EN BLANCO,58,20090,366
02,105,"",0879A,FP,58,20090,6756
02,105,"",0879A,LLA,58,20090,4999
02,105,"",0879A,NO_VOTANTES,58,20090,5968
02,105,"",0879A,OTROS,58,20090,1996
02,105,"",0880A,EN BLANCO,10,3214,67
02,105,"",0880A,FP,10,3214,1093
02,105,"",0880A,LLA,10,3214,666
02,105,"",0880A,NO_VOTANTES,10,3214,1055
02,105,"",0880A,OTROS,10,3214,332
02,105,"",0880B,EN BLANCO,10,3395,61
02,105,"",0880B,FP,10,3395,952
02,105,"",0880B,LLA,10,3395,1045
02,105,"",0880B,NO_VOTANTES,10,3395,965
02,105,"",0880B,OTROS,10,3395,367
02,105,"",0882A,EN BLANCO,4,1379,21
02,105,"",0882A,FP,4,1379,180
02,105,"",0882A,LLA,4,1379,228
02,105,"",0882A,NO_VOTANTES,4,1379,866
02,105,"",0882A,OTROS,4,1379,84
02,106,"",00887,EN BLANCO,38,13220,182
02,106,"",00887,FP,38,13220,1471
02,106,"",00887,LLA,38,13220,5998
02,106,"",00887,NO_VOTANTES,38,13220,4082
02,106,"",00887,OTROS,38,13220,1484
02,106,"",00888,EN BLANCO,50,17183,278
02,106,"",00888,FP,50,17183,2423
02,106,"",00888,LLA,50,17183,7619
02,106,"",00888,NO_VOTANTES,50,17183,4696
02,106,"",00888,OTROS,50,17183,2157
02,106,"",00889,EN BLANCO,75,25894,525
02,106,"",00889,FP,75,25894,4888
02,106,"",00889,LLA,75,25894,9599
02,106,"",00889,NO_VOTANTES,75,25894,8162
02,106,"",00889,OTROS,75,25894,2714
02,106,"",00890,EN BLANCO,10,3402,65
02,106,"",00890,FP,10,3402,475
02,106,"",00890,LLA,10,3402,1402
02,106,"",00890,NO_VOTANTES,10,3402,1095
02,106,"",00890,OTROS,10,3402,365
02,106,"",00891,EN BLANCO,136,47546,895
02,106,"",00891,FP,136,47546,6737
02,106,"",00891,LLA,136,47546,20873
02,106,"",00891,NO_VOTANTES,136,47546,13056
02,106,"",00891,OTROS,136,47546,5961
02,106,"",00892,EN BLANCO,188,65671,1315
02,106,"",00892,FP,188,65671,15502
02,106,"",00892,LLA,188,65671,20684
02,106,"",00892,NO_VOTANTES,188,65671,21068
02,106,"",00892,OTROS,188,65671,7061
02,106,"",00893,EN BLANCO,106,36817,665
02,106,"",00893,FP,106,36817,6371
02,106,"",00893,LLA,106,36817,14515
02,106,"",00893,NO_VOTANTES,106,36817,11845
02,106,"",00893,OTROS,106,36817,3416
02,106,"",00894,EN BLANCO,15,5183,73
02,106,"",00894,FP,15,5183,489
02,106,"",00894,LLA,15,5183,2530
02,106,"",00894,NO_VOTANTES,15,5183,1575
02,106,"",00894,OTROS,15,5183,514
02,106,"",00895,EN BLANCO,53,18301,248
02,106,"",00895,FP,53,18301,1327
02,106,"",00895,LLA,53,18301,9106
02,106,"",00895,NO_VOTANTES,53,18301,5791
02,106,"",00895,OTROS,53,18301,1826
02,106,"",0892A,EN BLANCO,102,35605,849
02,106,"",0892A,FP,102,35605,7480
02,106,"",0892A,LLA,102,35605,12970
02,106,"",0892A,NO_VOTANTES,102,35605,9801
02,106,"",0892A,OTROS,102,35605,4488
02,107,"",00901,EN BLANCO,92,31984,752
02,107,"",00901,FP,92,31984,5852
02,107,"",00901,LLA,92,31984,12035
02,107,"",00901,NO_VOTANTES,92,31984,9042
02,107,"",00901,OTROS,92,31984,4288
02,107,"",00902,EN BLANCO,25,8670,247
02,107,"",00902,FP,25,8670,1884
02,107,"",00902,LLA,25,8670,3001
02,107,"",00902,NO_VOTANTES,25,8670,2326
02,107,"",00902,OTROS,25,8670,1212
02,107,"",00903,EN BLANCO,21,7143,274
02,107,"",00903,FP,21,7143,1650
02,107,"",00903,LLA,21,7143,1957
02,107,"",00903,NO_VOTANTES,21,7143,2253
02,107,"",00903,OTROS,21,7143,1007
02,107,"",00904,EN BLANCO,66,22988,815
02,107,"",00904,FP,66,22988,5585
02,107,"",00904,LLA,66,22988,6471
02,107,"",00904,NO_VOTANTES,66,22988,6775
02,107,"",00904,OTROS,66,22988,3333
02,107,"",00905,EN BLANCO,33,11549,466
02,107,"",00905,FP,33,11549,3231
02,107,"",00905,LLA,33,11549,2544
02,107,"",00905,NO_VOTANTES,33,11549,3581
02,107,"",00905,OTROS,33,11549,1716
02,107,"",00906,EN BLANCO,7,2408,85
02,107,"",00906,FP,7,2408,478
02,107,"",00906,LLA,7,2408,677
02,107,"",00906,NO_VOTANTES,7,2408,837
02,107,"",00906,OTROS,7,2408,330
02,107,"",00907,EN BLANCO,5,1522,53
02,107,"",00907,FP,5,1522,359
02,107,"",00907,LLA,5,1522,365
02,107,"",00907,NO_VOTANTES,5,1522,493
02,107,"",00907,OTROS,5,1522,252
02,107,"",00908,EN BLANCO,5,1499,47
02,107,"",00908,FP,5,1499,342
02,107,"",00908,LLA,5,1499,445
02,107,"",00908,NO_VOTANTES,5,1499,444
02,107,"",00908,OTROS,5,1499,221
02,107,"",00909,EN BLANCO,2,426,18
02,107,"",00909,FP,2,426,64
02,107,"",00909,LLA,2,426,139
02,107,"",00909,NO_VOTANTES,2,426,109
02,107,"",00909,OTROS,2,426,96
02,107,"",00910,EN BLANCO,6,1810,56
02,107,"",00910,FP,6,1810,310
02,107,"",00910,LLA,6,1810,694
02,107,"",00910,NO_VOTANTES,6,1810,470
02,107,"",00910,OTROS,6,1810,280
02,107,"",00911,EN BLANCO,14,4637,170
02,107,"",00911,FP,14,4637,1068
02,107,"",00911,LLA,14,4637,1501
02,107,"",00911,NO_VOTANTES,14,4637,1267
02,107,"",00911,OTROS,14,4637,631
02,107,"",0901A,EN BLANCO,35,12161,423
02,107,"",0901A,FP,35,12161,3206
02,107,"",0901A,LLA,35,12161,3295
02,107,"",0901A,NO_VOTANTES,35,12161,3385
02,107,"",0901A,OTROS,35,12161,1850
02,107,"",0901B,EN BLANCO,58,20129,600
02,107,"",0901B,FP,58,20129,4399
02,107,"",0901B,LLA,58,20129,6562
02,107,"",0901B,NO_VOTANTES,58,20129,5566
02,107,"",0901B,OTROS,58,20129,3002
02,108,"",00913,EN BLANCO,125,43598,1138
02,108,"",00913,FP,125,43598,8864
02,108,"",00913,LLA,125,43598,14258
02,108,"",00913,NO_VOTANTES,125,43598,13746
02,108,"",00913,OTROS,125,43598,5578
02,108,"",00914,EN BLANCO,7,2197,64
02,108,"",00914,FP,7,2197,642
02,108,"",00914,LLA,7,2197,510
02,108,"",00914,NO_VOTANTES,7,2197,720
02,108,"",00914,OTROS,7,2197,261
02,108,"",00915,EN BLANCO,9,3045,108
02,108,"",00915,FP,9,3045,583
02,108,"",00915,LLA,9,3045,982
02,108,"",00915,NO_VOTANTES,9,3045,995
02,108,"",00915,OTROS,9,3045,377
02,108,"",00917,EN BLANCO,10,2861,93
02,108,"",00917,FP,10,2861,954
02,108,"",00917,LLA,10,2861,667
02,108,"",00917,NO_VOTANTES,10,2861,923
02,108,"",00917,OTROS,10,2861,223
02,108,"",00918,EN BLANCO,1,158,2
02,108,"",00918,FP,1,158,21
02,108,"",00918,LLA,1,158,48
02,108,"",00918,NO_VOTANTES,1,158,72
02,108,"",00918,OTROS,1,158,15
02,108,"",00919,FP,1,84,12
02,108,"",00919,LLA,1,84,25
02,108,"",00919,NO_VOTANTES,1,84,40
02,108,"",00919,OTROS,1,84,7
02,108,"",00920,EN BLANCO,2,673,10
02,108,"",00920,FP,2,673,188
02,108,"",00920,LLA,2,673,193
02,108,"",00920,NO_VOTANTES,2,673,196
02,108,"",00920,OTROS,2,673,86
02,108,"",00922,EN BLANCO,8,2493,48
02,108,"",00922,FP,8,2493,585
02,108,"",00922,LLA,8,2493,717
02,108,"",00922,NO_VOTANTES,8,2493,872
02,108,"",00922,OTROS,8,2493,271
02,109,"",00924,EN BLANCO,85,29436,647
02,109,"",00924,FP,85,29436,8526
02,109,"",00924,LLA,85,29436,7863
02,109,"",00924,NO_VOTANTES,85,29436,9293
02,109,"",00924,OTROS,85,29436,3096
02,109,"",00925,EN BLANCO,101,35313,856
02,109,"",00925,FP,101,35313,10978
02,109,"",00925,LLA,101,35313,7158
02,109,"",00925,NO_VOTANTES,101,35313,12848
02,109,"",00925,OTROS,101,35313,3451
02,109,"",00926,EN BLANCO,9,3083,52
02,109,"",00926,FP,9,3083,1052
02,109,"",00926,LLA,9,3083,688
02,109,"",00926,NO_VOTANTES,9,3083,962
02,109,"",00926,OTROS,9,3083,329
02,109,"",00927,EN BLANCO,1,40,1
02,109,"",00927,FP,1,40,4
02,109,"",00927,LLA,1,40,10
02,109,"",00927,NO_VOTANTES,1,40,21
02,109,"",00927,OTROS,1,40,4
02,110,"",00929,EN BLANCO,28,9287,275
02,110,"",00929,FP,28,9287,2275
02,110,"",00929,LLA,28,9287,2711
02,110,"",00929,NO_VOTANTES,28,9287,2726
02,110,"",00929,OTROS,28,9287,1299
02,110,"",00930,EN BLANCO,1,69,3
02,110,"",00930,FP,1,69,5
02,110,"",00930,LLA,1,69,26
02,110,"",00930,NO_VOTANTES,1,69,29
02,110,"",00930,OTROS,1,69,6
02,110,"",00931,EN BLANCO,2,684,17
02,110,"",00931,FP,2,684,151
02,110,"",00931,LLA,2,684,172
02,110,"",00931,NO_VOTANTES,2,684,251
02,110,"",00931,OTROS,2,684,93
02,111,"",00934,EN BLANCO,2,375,14
02,111,"",00934,FP,2,375,26
02,111,"",00934,LLA,2,375,165
02,111,"",00934,NO_VOTANTES,2,375,136
02,111,"",00934,OTROS,2,375,34
02,111,"",00937,EN BLANCO,6,1893,55
02,111,"",00937,FP,6,1893,363
02,111,"",00937,LLA,6,1893,498
02,111,"",00937,NO_VOTANTES,6,1893,745
02,111,"",00937,OTROS,6,1893,232
02,111,"",00938,EN BLANCO,1,224,7
02,111,"",00938,FP,1,224,32
02,111,"",00938,LLA,1,224,65
02,111,"",00938,NO_VOTANTES,1,224,101
02,111,"",00938,OTROS,1,224,19
02,111,"",00939,EN BLANCO,1,102,4
02,111,"",00939,FP,1,102,8
02,111,"",00939,LLA,1,102,46
02,111,"",00939,NO_VOTANTES,1,102,36
02,111,"",00939,OTROS,1,102,8
02,111,"",00940,EN BLANCO,3,849,29
02,111,"",00940,FP,3,849,127
02,111,"",00940,LLA,3,849,270
02,111,"",00940,NO_VOTANTES,3,849,323
02,111,"",00940,OTROS,3,849,100
02,111,"",0933A,EN BLANCO,28,9310,366
02,111,"",0933A,FP,28,9310,1857
02,111,"",0933A,LLA,28,9310,2580
02,111,"",0933A,NO_VOTANTES,28,9310,3373
02,111,"",0933A,OTROS,28,9310,1133
02,111,"",0933B,EN BLANCO,28,9654,298
02,111,"",0933B,FP,28,9654,1746
02,111,"",0933B,LLA,28,9654,3550
02,111,"",0933B,NO_VOTANTES,28,9654,2949
02,111,"",0933B,OTROS,28,9654,1103
02,111,"",0933C,EN BLANCO,21,7135,182
02,111,"",0933C,FP,21,7135,1003
02,111,"",0933C,LLA,21,7135,3391
02,111,"",0933C,NO_VOTANTES,21,7135,1768
02,111,"",0933C,OTROS,21,7135,789
02,111,"",0933D,EN BLANCO,14,4618,127
02,111,"",0933D,FP,14,4618,847
02,111,"",0933D,LLA,14,4618,1819
02,111,"",0933D,NO_VOTANTES,14,4618,1279
02,111,"",0933D,OTROS,14,4618,543
02,111,"",0933E,EN BLANCO,19,6119,160
02,111,"",0933E,FP,19,6119,1391
02,111,"",0933E,LLA,19,6119,1737
02,111,"",0933E,NO_VOTANTES,19,6119,2176
02,111,"",0933E,OTROS,19,6119,655
02,111,"",0933F,EN BLANCO,24,8374,266
02,111,"",0933F,FP,24,8374,1648
02,111,"",0933F,LLA,24,8374,2733
02,111,"",0933F,NO_VOTANTES,24,8374,2713
02,111,"",0933F,OTROS,24,8374,1014
02,111,"",0933G,EN BLANCO,17,5863,196
02,111,"",0933G,FP,17,5863,1277
02,111,"",0933G,LLA,17,5863,1351
02,111,"",0933G,NO_VOTANTES,17,5863,2411
02,111,"",0933G,OTROS,17,5863,628
02,111,"",0933H,EN BLANCO,15,5140,227
02,111,"",0933H,FP,15,5140,1192
02,111,"",0933H,LLA,15,5140,1381
02,111,"",0933H,NO_VOTANTES,15,5140,1722
02,111,"",0933H,OTROS,15,5140,615
02,111,"",0933I,EN BLANCO,33,11394,355
02,111,"",0933I,FP,33,11394,2426
02,111,"",0933I,LLA,33,11394,3524
02,111,"",0933I,NO_VOTANTES,33,11394,3615
02,111,"",0933I,OTROS,33,11394,1470
02,111,"",0933J,EN BLANCO,17,5711,242
02,111,"",0933J,FP,17,5711,1185
02,111,"",0933J,LLA,17,5711,1893
02,111,"",0933J,NO_VOTANTES,17,5711,1755
02,111,"",0933J,OTROS,17,5711,636
02,111,"",0933K,EN BLANCO,42,14511,340
02,111,"",0933K,FP,42,14511,2354
02,111,"",0933K,LLA,42,14511,5472
02,111,"",0933K,NO_VOTANTES,42,14511,4586
02,111,"",0933K,OTROS,42,14511,1754
02,111,"",0933L,EN BLANCO,74,25687,642
02,111,"",0933L,FP,74,25687,4457
02,111,"",0933L,LLA,74,25687,9596
02,111,"",0933L,NO_VOTANTES,74,25687,7875
02,111,"",0933L,OTROS,74,25687,3112
02,111,"",0933M,EN BLANCO,1,195,3
02,111,"",0933M,FP,1,195,22
02,111,"",0933M,LLA,1,195,61
02,111,"",0933M,NO_VOTANTES,1,195,96
02,111,"",0933M,OTROS,1,195,13
02,112,"",00944,EN BLANCO,23,7977,300
02,112,"",00944,FP,23,7977,1934
02,112,"",00944,LLA,23,7977,2343
02,112,"",00944,NO_VOTANTES,23,7977,2715
02,112,"",00944,OTROS,23,7977,683
02,112,"",00945,FP,1,46,8
02,112,"",00945,LLA,1,46,11
02,112,"",00945,NO_VOTANTES,1,46,20
02,112,"",00945,OTROS,1,46,5
02,112,"",00946,EN BLANCO,1,28,1
02,112,"",00946,FP,1,28,5
02,112,"",00946,LLA,1,28,9
02,112,"",00946,NO_VOTANTES,1,28,12
02,112,"",00946,OTROS,1,28,1
02,112,"",00947,EN BLANCO,1,135,1
02,112,"",00947,FP,1,135,34
02,112,"",00947,LLA,1,135,34
02,112,"",00947,NO_VOTANTES,1,135,64
02,112,"",00947,OTROS,1,135,2
02,112,"",00948,FP,1,55,2
02,112,"",00948,LLA,1,55,16
02,112,"",00948,NO_VOTANTES,1,55,31
02,112,"",00948,OTROS,1,55,6
02,112,"",00949,EN BLANCO,1,341,11
02,112,"",00949,FP,1,341,89
02,112,"",00949,LLA,1,341,83
02,112,"",00949,NO_VOTANTES,1,341,133
02,112,"",00949,OTROS,1,341,25
02,113,"",00530,EN BLANCO,193,67321,1336
02,113,"",00530,FP,193,67321,15616
02,113,"",00530,LLA,193,67321,20361
02,113,"",00530,NO_VOTANTES,193,67321,23314
02,113,"",00530,OTROS,193,67321,6661
02,113,"",00533,EN BLANCO,17,5961,124
02,113,"",00533,FP,17,5961,1424
02,113,"",00533,LLA,17,5961,1170
02,113,"",00533,NO_VOTANTES,17,5961,2603
02,113,"",00533,OTROS,17,5961,635
02,113,"",00534,EN BLANCO,108,37824,767
02,113,"",00534,FP,108,37824,7669
02,113,"",00534,LLA,108,37824,14233
02,113,"",00534,NO_VOTANTES,108,37824,11484
02,113,"",00534,OTROS,108,37824,3655
02,113,"",00535,EN BLANCO,141,49198,1100
02,113,"",00535,FP,141,49198,12165
02,113,"",00535,LLA,141,49198,15301
02,113,"",00535,NO_VOTANTES,141,49198,15334
02,113,"",00535,OTROS,141,49198,5288
02,113,"",00536,EN BLANCO,132,46213,1100
02,113,"",00536,FP,132,46213,11742
02,113,"",00536,LLA,132,46213,13217
02,113,"",00536,NO_VOTANTES,132,46213,15146
02,113,"",00536,OTROS,132,46213,4961
02,113,"",0534A,EN BLANCO,172,59988,1253
02,113,"",0534A,FP,172,59988,15417
02,113,"",0534A,LLA,172,59988,17396
02,113,"",0534A,NO_VOTANTES,172,59988,19501
02,113,"",0534A,OTROS,172,59988,6380
02,113,"",0535A,EN BLANCO,173,60389,1430
02,113,"",0535A,FP,173,60389,17889
02,113,"",0535A,LLA,173,60389,15010
02,113,"",0535A,NO_VOTANTES,173,60389,19228
02,113,"",0535A,OTROS,173,60389,6797
02,113,"",0536A,EN BLANCO,25,8529,136
02,113,"",0536A,FP,25,8529,1353
02,113,"",0536A,LLA,25,8529,3920
02,113,"",0536A,NO_VOTANTES,25,8529,2270
02,113,"",0536A,OTROS,25,8529,849
02,114,"",00953,EN BLANCO,26,8918,228
02,114,"",00953,FP,26,8918,1990
02,114,"",00953,LLA,26,8918,2675
02,114,"",00953,NO_VOTANTES,26,8918,3395
02,114,"",00953,OTROS,26,8918,620
