secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos
02,029,Chacabuco,00191,EN BLANCO,2,70,1
02,029,Chacabuco,00191,LLA_JxC,2,70,19
02,029,Chacabuco,00191,NO_VOTANTES,2,70,29
02,029,Chacabuco,00191,OTROS,2,70,6
02,029,Chacabuco,00191,UxP,2,70,15
02,029,Chacabuco,00193,EN BLANCO,2,117,2
02,029,Chacabuco,00193,LLA_JxC,2,117,30
02,029,Chacabuco,00193,NO_VOTANTES,2,117,51
02,029,Chacabuco,00193,OTROS,2,117,16
02,029,Chacabuco,00193,UxP,2,117,18
02,029,Chacabuco,00195,EN BLANCO,2,85,2
02,029,Chacabuco,00195,LLA_JxC,2,85,21
02,029,Chacabuco,00195,NO_VOTANTES,2,85,39
02,029,Chacabuco,00195,OTROS,2,85,12
02,029,Chacabuco,00195,UxP,2,85,11
02,029,Chacabuco,00197,EN BLANCO,6,1802,34
02,029,Chacabuco,00197,LLA_JxC,6,1802,355
02,029,Chacabuco,00197,NO_VOTANTES,6,1802,510
02,029,Chacabuco,00197,OTROS,6,1802,270
02,029,Chacabuco,00197,UxP,6,1802,633
02,029,Chacabuco,00198,EN BLANCO,2,584,13
02,029,Chacabuco,00198,LLA_JxC,2,584,100
02,029,Chacabuco,00198,NO_VOTANTES,2,584,192
02,029,Chacabuco,00198,OTROS,2,584,79
02,029,Chacabuco,00198,UxP,2,584,200
02,029,Chacabuco,0196A,LLA_JxC,1,61,13
02,029,Chacabuco,0196A,NO_VOTANTES,1,61,23
02,029,Chacabuco,0196A,OTROS,1,61,11
02,029,Chacabuco,0196A,UxP,1,61,14
02,030,Chascomus,00201,EN BLANCO,94,32679,1227
02,030,Chascomus,00201,LLA_JxC,94,32679,5569
02,030,Chascomus,00201,NO_VOTANTES,94,32679,12716
02,030,Chascomus,00201,OTROS,94,32679,7098
02,030,Chascomus,00201,UxP,94,32679,6069
02,030,Chascomus,00202,EN BLANCO,3,1024,37
02,030,Chascomus,00202,LLA_JxC,3,1024,174
02,030,Chascomus,00202,NO_VOTANTES,3,1024,397
02,030,Chascomus,00202,OTROS,3,1024,225
02,030,Chascomus,00202,UxP,3,1024,191
02,030,Chascomus,00203,EN BLANCO,6,1864,68
02,030,Chascomus,00203,LLA_JxC,6,1864,263
02,030,Chascomus,00203,NO_VOTANTES,6,1864,741
02,030,Chascomus,00203,OTROS,6,1864,403
02,030,Chascomus,00203,UxP,6,1864,389
02,030,Chascomus,00204,EN BLANCO,1,96,3
02,030,Chascomus,00204,LLA_JxC,1,96,14
02,030,Chascomus,00204,NO_VOTANTES,1,96,42
02,030,Chascomus,00204,OTROS,1,96,31
02,030,Chascomus,00204,UxP,1,96,6
02,030,Chascomus,00205,EN BLANCO,3,138,4
02,030,Chascomus,00205,LLA_JxC,3,138,24
02,030,Chascomus,00205,NO_VOTANTES,3,138,65
02,030,Chascomus,00205,OTROS,3,138,30
02,030,Chascomus,00205,UxP,3,138,15
02,030,Chascomus,00209,EN BLANCO,2,484,14
02,030,Chascomus,00209,LLA_JxC,2,484,114
02,030,Chascomus,00209,NO_VOTANTES,2,484,145
02,030,Chascomus,00209,OTROS,2,484,88
02,030,Chascomus,00209,UxP,2,484,123
02,031,Chivilcoy,00211,EN BLANCO,168,58704,4196
02,031,Chivilcoy,00211,LLA_JxC,168,58704,9671
02,031,Chivilcoy,00211,NO_VOTANTES,168,58704,22197
02,031,Chivilcoy,00211,OTROS,168,58704,8703
02,031,Chivilcoy,00211,UxP,168,58704,13937
02,031,Chivilcoy,00212,EN BLANCO,2,133,5
02,031,Chivilcoy,00212,LLA_JxC,2,133,22
02,031,Chivilcoy,00212,NO_VOTANTES,2,133,56
02,031,Chivilcoy,00212,OTROS,2,133,23
02,031,Chivilcoy,00212,UxP,2,133,27
02,031,Chivilcoy,00215,EN BLANCO,2,113,6
02,031,Chivilcoy,00215,LLA_JxC,2,113,14
02,031,Chivilcoy,00215,NO_VOTANTES,2,113,49
02,031,Chivilcoy,00215,OTROS,2,113,31
02,031,Chivilcoy,00215,UxP,2,113,13
02,031,Chivilcoy,00216,EN BLANCO,1,112,3
02,031,Chivilcoy,00216,LLA_JxC,1,112,13
02,031,Chivilcoy,00216,NO_VOTANTES,1,112,44
02,031,Chivilcoy,00216,OTROS,1,112,31
02,031,Chivilcoy,00216,UxP,1,112,21
02,031,Chivilcoy,00218,EN BLANCO,2,385,14
02,031,Chivilcoy,00218,LLA_JxC,2,385,69
02,031,Chivilcoy,00218,NO_VOTANTES,2,385,154
02,031,Chivilcoy,00218,OTROS,2,385,53
02,031,Chivilcoy,00218,UxP,2,385,95
02,031,Chivilcoy,00219,EN BLANCO,1,70,1
02,031,Chivilcoy,00219,LLA_JxC,1,70,9
02,031,Chivilcoy,00219,NO_VOTANTES,1,70,41
02,031,Chivilcoy,00219,OTROS,1,70,17
02,031,Chivilcoy,00219,UxP,1,70,2
02,031,Chivilcoy,00220,EN BLANCO,1,153,12
02,031,Chivilcoy,00220,LLA_JxC,1,153,30
02,031,Chivilcoy,00220,NO_VOTANTES,1,153,56
02,031,Chivilcoy,00220,OTROS,1,153,35
02,031,Chivilcoy,00220,UxP,1,153,20
02,031,Chivilcoy,00221,EN BLANCO,1,152,6
02,031,Chivilcoy,00221,LLA_JxC,1,152,25
02,031,Chivilcoy,00221,NO_VOTANTES,1,152,78
02,031,Chivilcoy,00221,OTROS,1,152,29
02,031,Chivilcoy,00221,UxP,1,152,14
02,031,Chivilcoy,00222,EN BLANCO,7,2332,113
02,031,Chivilcoy,00222,LLA_JxC,7,2332,400
02,031,Chivilcoy,00222,NO_VOTANTES,7,2332,905
02,031,Chivilcoy,00222,OTROS,7,2332,628
02,031,Chivilcoy,00222,UxP,7,2332,286
02,031,Chivilcoy,00224,EN BLANCO,1,250,33
02,031,Chivilcoy,00224,LLA_JxC,1,250,41
02,031,Chivilcoy,00224,NO_VOTANTES,1,250,105
02,031,Chivilcoy,00224,OTROS,1,250,46
02,031,Chivilcoy,00224,UxP,1,250,25
02,031,Chivilcoy,00226,EN BLANCO,1,36,6
02,031,Chivilcoy,00226,LLA_JxC,1,36,2
02,031,Chivilcoy,00226,NO_VOTANTES,1,36,15
02,031,Chivilcoy,00226,OTROS,1,36,10
02,031,Chivilcoy,00226,UxP,1,36,3
02,032,Daireaux,00179,EN BLANCO,37,12711,356
02,032,Daireaux,00179,LLA_JxC,37,12711,2064
02,032,Daireaux,00179,NO_VOTANTES,37,12711,5237
02,032,Daireaux,00179,OTROS,37,12711,1705
02,032,Daireaux,00179,UxP,37,12711,3349
02,032,Daireaux,00180,EN BLANCO,2,600,9
02,032,Daireaux,00180,LLA_JxC,2,600,166
02,032,Daireaux,00180,NO_VOTANTES,2,600,208
02,032,Daireaux,00180,OTROS,2,600,82
02,032,Daireaux,00180,UxP,2,600,135
02,032,Daireaux,00181,EN BLANCO,1,152,2
02,032,Daireaux,00181,LLA_JxC,1,152,30
02,032,Daireaux,00181,NO_VOTANTES,1,152,68
02,032,Daireaux,00181,OTROS,1,152,22
02,032,Daireaux,00181,UxP,1,152,30
02,032,Daireaux,00182,LLA_JxC,1,55,15
02,032,Daireaux,00182,NO_VOTANTES,1,55,16
02,032,Daireaux,00182,OTROS,1,55,6
02,032,Daireaux,00182,UxP,1,55,18
02,032,Daireaux,00183,EN BLANCO,6,2010,38
02,032,Daireaux,00183,LLA_JxC,6,2010,441
02,032,Daireaux,00183,NO_VOTANTES,6,2010,784
02,032,Daireaux,00183,OTROS,6,2010,203
02,032,Daireaux,00183,UxP,6,2010,544
02,033,Dolores,00282,EN BLANCO,75,25935,968
02,033,Dolores,00282,LLA_JxC,75,25935,4190
02,033,Dolores,00282,NO_VOTANTES,75,25935,6950
02,033,Dolores,00282,OTROS,75,25935,3941
02,033,Dolores,00282,UxP,75,25935,9886
02,033,Dolores,00285,EN BLANCO,1,167,19
02,033,Dolores,00285,LLA_JxC,1,167,17
02,033,Dolores,00285,NO_VOTANTES,1,167,40
02,033,Dolores,00285,OTROS,1,167,29
02,033,Dolores,00285,UxP,1,167,62
02,034,Ensenada,00490,EN BLANCO,40,13627,327
02,034,Ensenada,00490,LLA_JxC,40,13627,2308
02,034,Ensenada,00490,NO_VOTANTES,40,13627,4936
02,034,Ensenada,00490,OTROS,40,13627,774
02,034,Ensenada,00490,UxP,40,13627,5282
02,034,Ensenada,00491,EN BLANCO,101,35833,962
02,034,Ensenada,00491,LLA_JxC,101,35833,5688
02,034,Ensenada,00491,NO_VOTANTES,101,35833,11028
02,034,Ensenada,00491,OTROS,101,35833,2532
02,034,Ensenada,00491,UxP,101,35833,15623
02,034,Ensenada,00492,EN BLANCO,1,188,3
02,034,Ensenada,00492,LLA_JxC,1,188,27
02,034,Ensenada,00492,NO_VOTANTES,1,188,64
02,034,Ensenada,00492,OTROS,1,188,20
02,034,Ensenada,00492,UxP,1,188,74
02,034,Ensenada,0491A,EN BLANCO,38,13030,276
02,034,Ensenada,0491A,LLA_JxC,38,13030,1739
02,034,Ensenada,0491A,NO_VOTANTES,38,13030,4763
02,034,Ensenada,0491A,OTROS,38,13030,659
02,034,Ensenada,0491A,UxP,38,13030,5593
02,035,Escobar,00773,EN BLANCO,102,36398,845
02,035,Escobar,00773,LLA_JxC,102,36398,7422
02,035,Escobar,00773,NO_VOTANTES,102,36398,15596
02,035,Escobar,00773,OTROS,102,36398,3099
02,035,Escobar,00773,UxP,102,36398,9436
02,035,Escobar,00774,EN BLANCO,180,63865,1661
02,035,Escobar,00774,LLA_JxC,180,63865,15734
02,035,Escobar,00774,NO_VOTANTES,180,63865,25342
02,035,Escobar,00774,OTROS,180,63865,5577
02,035,Escobar,00774,UxP,180,63865,15551
02,035,Escobar,00775,EN BLANCO,54,19015,459
02,035,Escobar,00775,LLA_JxC,54,19015,4585
02,035,Escobar,00775,NO_VOTANTES,54,19015,6975
02,035,Escobar,00775,OTROS,54,19015,1821
02,035,Escobar,00775,UxP,54,19015,5175
02,035,Escobar,0773A,EN BLANCO,208,72941,1714
02,035,Escobar,0773A,LLA_JxC,208,72941,13449
02,035,Escobar,0773A,NO_VOTANTES,208,72941,28100
02,035,Escobar,0773A,OTROS,208,72941,6071
02,035,Escobar,0773A,UxP,208,72941,23607
02,035,Escobar,0773B,EN BLANCO,73,25205,726
02,035,Escobar,0773B,LLA_JxC,73,25205,3518
02,035,Escobar,0773B,NO_VOTANTES,73,25205,8817
02,035,Escobar,0773B,OTROS,73,25205,1978
02,035,Escobar,0773B,UxP,73,25205,10166
02,036,Esteban Echeverria,00286,EN BLANCO,16,5345,135
02,036,Esteban Echeverria,00286,LLA_JxC,16,5345,740
02,036,Esteban Echeverria,00286,NO_VOTANTES,16,5345,2483
02,036,Esteban Echeverria,00286,OTROS,16,5345,482
02,036,Esteban Echeverria,00286,UxP,16,5345,1505
02,036,Esteban Echeverria,00287,EN BLANCO,79,28306,1202
02,036,Esteban Echeverria,00287,LLA_JxC,79,28306,3906
02,036,Esteban Echeverria,00287,NO_VOTANTES,79,28306,11580
02,036,Esteban Echeverria,00287,OTROS,79,28306,2951
02,036,Esteban Echeverria,00287,UxP,79,28306,8667
02,036,Esteban Echeverria,00288,EN BLANCO,103,38556,1997
02,036,Esteban Echeverria,00288,LLA_JxC,103,38556,7187
02,036,Esteban Echeverria,00288,NO_VOTANTES,103,38556,16733
02,036,Esteban Echeverria,00288,OTROS,103,38556,4426
02,036,Esteban Echeverria,00288,UxP,103,38556,8213
02,036,Esteban Echeverria,00291,EN BLANCO,44,15323,1003
02,036,Esteban Echeverria,00291,LLA_JxC,44,15323,3652
02,036,Esteban Echeverria,00291,NO_VOTANTES,44,15323,4473
02,036,Esteban Echeverria,00291,OTROS,44,15323,2181
02,036,Esteban Echeverria,00291,UxP,44,15323,4014
02,036,Esteban Echeverria,0286A,EN BLANCO,106,38471,1315
02,036,Esteban Echeverria,0286A,LLA_JxC,106,38471,4730
02,036,Esteban Echeverria,0286A,NO_VOTANTES,106,38471,16961
02,036,Esteban Echeverria,0286A,OTROS,106,38471,3748
02,036,Esteban Echeverria,0286A,UxP,106,38471,11717
02,036,Esteban Echeverria,0287A,EN BLANCO,55,19059,899
02,036,Esteban Echeverria,0287A,LLA_JxC,55,19059,3225
02,036,Esteban Echeverria,0287A,NO_VOTANTES,55,19059,6812
02,036,Esteban Echeverria,0287A,OTROS,55,19059,2195
02,036,Esteban Echeverria,0287A,UxP,55,19059,5928
02,036,Esteban Echeverria,0287B,EN BLANCO,21,7222,227
02,036,Esteban Echeverria,0287B,LLA_JxC,21,7222,2720
02,036,Esteban Echeverria,0287B,NO_VOTANTES,21,7222,2294
02,036,Esteban Echeverria,0287B,OTROS,21,7222,795
02,036,Esteban Echeverria,0287B,UxP,21,7222,1186
02,036,Esteban Echeverria,0287C,EN BLANCO,57,20167,890
02,036,Esteban Echeverria,0287C,LLA_JxC,57,20167,2381
02,036,Esteban Echeverria,0287C,NO_VOTANTES,57,20167,8804
02,036,Esteban Echeverria,0287C,OTROS,57,20167,2108
02,036,Esteban Echeverria,0287C,UxP,57,20167,5984
02,036,Esteban Echeverria,0287D,EN BLANCO,72,25149,1243
02,036,Esteban Echeverria,0287D,LLA_JxC,72,25149,3623
02,036,Esteban Echeverria,0287D,NO_VOTANTES,72,25149,9108
02,036,Esteban Echeverria,0287D,OTROS,72,25149,3180
02,036,Esteban Echeverria,0287D,UxP,72,25149,7995
02,036,Esteban Echeverria,0288A,EN BLANCO,57,20628,1025
02,036,Esteban Echeverria,0288A,LLA_JxC,57,20628,4424
02,036,Esteban Echeverria,0288A,NO_VOTANTES,57,20628,7710
02,036,Esteban Echeverria,0288A,OTROS,57,20628,2663
02,036,Esteban Echeverria,0288A,UxP,57,20628,4806
02,036,Esteban Echeverria,0288B,EN BLANCO,92,32265,1475
02,036,Esteban Echeverria,0288B,LLA_JxC,92,32265,4860
02,036,Esteban Echeverria,0288B,NO_VOTANTES,92,32265,11870
02,036,Esteban Echeverria,0288B,OTROS,92,32265,3789
02,036,Esteban Echeverria,0288B,UxP,92,32265,10271
02,036,Esteban Echeverria,0291A,EN BLANCO,72,26249,1148
02,036,Esteban Echeverria,0291A,LLA_JxC,72,26249,3753
02,036,Esteban Echeverria,0291A,NO_VOTANTES,72,26249,11248
02,036,Esteban Echeverria,0291A,OTROS,72,26249,2657
02,036,Esteban Echeverria,0291A,UxP,72,26249,7443
02,037,Exaltacion de la Cruz,00292,EN BLANCO,33,11055,324
02,037,Exaltacion de la Cruz,00292,LLA_JxC,33,11055,2299
02,037,Exaltacion de la Cruz,00292,NO_VOTANTES,33,11055,3962
02,037,Exaltacion de la Cruz,00292,OTROS,33,11055,1592
02,037,Exaltacion de la Cruz,00292,UxP,33,11055,2878
02,037,Exaltacion de la Cruz,00293,EN BLANCO,38,13076,310
02,037,Exaltacion de la Cruz,00293,LLA_JxC,38,13076,2594
02,037,Exaltacion de la Cruz,00293,NO_VOTANTES,38,13076,5227
02,037,Exaltacion de la Cruz,00293,OTROS,38,13076,1643
02,037,Exaltacion de la Cruz,00293,UxP,38,13076,3302
02,037,Exaltacion de la Cruz,00294,EN BLANCO,13,4353,99
02,037,Exaltacion de la Cruz,00294,LLA_JxC,13,4353,794
02,037,Exaltacion de la Cruz,00294,NO_VOTANTES,13,4353,1853
02,037,Exaltacion de la Cruz,00294,OTROS,13,4353,540
02,037,Exaltacion de la Cruz,00294,UxP,13,4353,1067
02,037,Exaltacion de la Cruz,00295,EN BLANCO,20,6762,136
02,037,Exaltacion de la Cruz,00295,LLA_JxC,20,6762,1557
02,037,Exaltacion de la Cruz,00295,NO_VOTANTES,20,6762,2779
02,037,Exaltacion de la Cruz,00295,OTROS,20,6762,597
02,037,Exaltacion de la Cruz,00295,UxP,20,6762,1693
02,037,Exaltacion de la Cruz,00297,EN BLANCO,2,571,13
02,037,Exaltacion de la Cruz,00297,LLA_JxC,2,571,117
02,037,Exaltacion de la Cruz,00297,NO_VOTANTES,2,571,283
02,037,Exaltacion de la Cruz,00297,OTROS,2,571,51
02,037,Exaltacion de la Cruz,00297,UxP,2,571,107
02,037,Exaltacion de la Cruz,00298,EN BLANCO,1,333,3
02,037,Exaltacion de la Cruz,00298,LLA_JxC,1,333,103
02,037,Exaltacion de la Cruz,00298,NO_VOTANTES,1,333,167
02,037,Exaltacion de la Cruz,00298,OTROS,1,333,22
02,037,Exaltacion de la Cruz,00298,UxP,1,333,38
02,038,Florencio Varela,00302,EN BLANCO,340,121963,2124
02,038,Florencio Varela,00302,LLA_JxC,340,121963,18413
02,038,Florencio Varela,00302,NO_VOTANTES,340,121963,50306
02,038,Florencio Varela,00302,OTROS,340,121963,13527
02,038,Florencio Varela,00302,UxP,340,121963,37593
02,038,Florencio Varela,00303,EN BLANCO,18,6275,88
02,038,Florencio Varela,00303,LLA_JxC,18,6275,764
02,038,Florencio Varela,00303,NO_VOTANTES,18,6275,3176
02,038,Florencio Varela,00303,OTROS,18,6275,776
02,038,Florencio Varela,00303,UxP,18,6275,1471
02,038,Florencio Varela,0302A,EN BLANCO,142,50419,794
02,038,Florencio Varela,0302A,LLA_JxC,142,50419,5391
02,038,Florencio Varela,0302A,NO_VOTANTES,142,50419,23162
02,038,Florencio Varela,0302A,OTROS,142,50419,4939
02,038,Florencio Varela,0302A,UxP,142,50419,16133
02,038,Florencio Varela,0302B,EN BLANCO,78,27097,561
02,038,Florencio Varela,0302B,LLA_JxC,78,27097,3170
02,038,Florencio Varela,0302B,NO_VOTANTES,78,27097,10950
02,038,Florencio Varela,0302B,OTROS,78,27097,3269
02,038,Florencio Varela,0302B,UxP,78,27097,9147
02,038,Florencio Varela,0302C,EN BLANCO,102,35719,770
02,038,Florencio Varela,0302C,LLA_JxC,102,35719,5342
02,038,Florencio Varela,0302C,NO_VOTANTES,102,35719,13215
02,038,Florencio Varela,0302C,OTROS,102,35719,4714
02,038,Florencio Varela,0302C,UxP,102,35719,11678
02,038,Florencio Varela,0302D,EN BLANCO,58,19964,322
02,038,Florencio Varela,0302D,LLA_JxC,58,19964,2770
02,038,Florencio Varela,0302D,NO_VOTANTES,58,19964,7619
02,038,Florencio Varela,0302D,OTROS,58,19964,2561
02,038,Florencio Varela,0302D,UxP,58,19964,6692
02,038,Florencio Varela,0302E,EN BLANCO,155,54924,1096
02,038,Florencio Varela,0302E,LLA_JxC,155,54924,6782
02,038,Florencio Varela,0302E,NO_VOTANTES,155,54924,24057
02,038,Florencio Varela,0302E,OTROS,155,54924,6326
02,038,Florencio Varela,0302E,UxP,155,54924,16663
02,038,Florencio Varela,0302F,EN BLANCO,19,6501,127
02,038,Florencio Varela,0302F,LLA_JxC,19,6501,918
02,038,Florencio Varela,0302F,NO_VOTANTES,19,6501,2590
02,038,Florencio Varela,0302F,OTROS,19,6501,882
02,038,Florencio Varela,0302F,UxP,19,6501,1984
02,038,Florencio Varela,0303A,EN BLANCO,31,10768,152
02,038,Florencio Varela,0303A,LLA_JxC,31,10768,1422
02,038,Florencio Varela,0303A,NO_VOTANTES,31,10768,4627
02,038,Florencio Varela,0303A,OTROS,31,10768,1259
02,038,Florencio Varela,0303A,UxP,31,10768,3308
02,038,Florencio Varela,0303B,EN BLANCO,96,33928,758
02,038,Florencio Varela,0303B,LLA_JxC,96,33928,3903
02,038,Florencio Varela,0303B,NO_VOTANTES,96,33928,15469
02,038,Florencio Varela,0303B,OTROS,96,33928,4031
02,038,Florencio Varela,0303B,UxP,96,33928,9767
02,039,General Alvarado,00305,EN BLANCO,91,31689,2508
02,039,General Alvarado,00305,LLA_JxC,91,31689,5659
02,039,General Alvarado,00305,NO_VOTANTES,91,31689,13094
02,039,General Alvarado,00305,OTROS,91,31689,4771
02,039,General Alvarado,00305,UxP,91,31689,5657
02,039,General Alvarado,00306,EN BLANCO,20,6664,453
02,039,General Alvarado,00306,LLA_JxC,20,6664,1438
02,039,General Alvarado,00306,NO_VOTANTES,20,6664,2455
02,039,General Alvarado,00306,OTROS,20,6664,1018
02,039,General Alvarado,00306,UxP,20,6664,1300
02,039,General Alvarado,00307,EN BLANCO,5,1479,107
02,039,General Alvarado,00307,LLA_JxC,5,1479,333
02,039,General Alvarado,00307,NO_VOTANTES,5,1479,558
02,039,General Alvarado,00307,OTROS,5,1479,306
02,039,General Alvarado,00307,UxP,5,1479,175
02,039,General Alvarado,00308,EN BLANCO,3,829,59
02,039,General Alvarado,00308,LLA_JxC,3,829,172
02,039,General Alvarado,00308,NO_VOTANTES,3,829,379
02,039,General Alvarado,00308,OTROS,3,829,67
02,039,General Alvarado,00308,UxP,3,829,152
02,039,General Alvarado,00309,EN BLANCO,1,64,1
02,039,General Alvarado,00309,LLA_JxC,1,64,14
02,039,General Alvarado,00309,NO_VOTANTES,1,64,37
02,039,General Alvarado,00309,OTROS,1,64,5
02,039,General Alvarado,00309,UxP,1,64,7
02,040,General Alvear,00310,EN BLANCO,28,8916,1514
02,040,General Alvear,00310,LLA_JxC,28,8916,1058
02,040,General Alvear,00310,NO_VOTANTES,28,8916,3110
02,040,General Alvear,00310,OTROS,28,8916,1670
02,040,General Alvear,00310,UxP,28,8916,1564
02,040,General Alvear,00311,EN BLANCO,1,75,11
02,040,General Alvear,00311,LLA_JxC,1,75,2
02,040,General Alvear,00311,NO_VOTANTES,1,75,39
02,040,General Alvear,00311,OTROS,1,75,19
02,040,General Alvear,00311,UxP,1,75,4
02,040,General Alvear,00312,EN BLANCO,1,101,9
02,040,General Alvear,00312,LLA_JxC,1,101,18
02,040,General Alvear,00312,NO_VOTANTES,1,101,54
02,040,General Alvear,00312,OTROS,1,101,11
02,040,General Alvear,00312,UxP,1,101,9
02,041,General Arenales,00314,EN BLANCO,18,5522,272
02,041,General Arenales,00314,LLA_JxC,18,5522,831
02,041,General Arenales,00314,NO_VOTANTES,18,5522,2160
02,041,General Arenales,00314,OTROS,18,5522,979
02,041,General Arenales,00314,UxP,18,5522,1280
02,041,General Arenales,00315,EN BLANCO,1,168,7
02,041,General Arenales,00315,LLA_JxC,1,168,24
02,041,General Arenales,00315,NO_VOTANTES,1,168,85
02,041,General Arenales,00315,OTROS,1,168,22
02,041,General Arenales,00315,UxP,1,168,30
02,041,General Arenales,00316,EN BLANCO,13,4458,257
02,041,General Arenales,00316,LLA_JxC,13,4458,828
02,041,General Arenales,00316,NO_VOTANTES,13,4458,1699
02,041,General Arenales,00316,OTROS,13,4458,1030
02,041,General Arenales,00316,UxP,13,4458,644
02,041,General Arenales,00317,EN BLANCO,7,2162,223
02,041,General Arenales,00317,LLA_JxC,7,2162,309
02,041,General Arenales,00317,NO_VOTANTES,7,2162,783
02,041,General Arenales,00317,OTROS,7,2162,448
02,041,General Arenales,00317,UxP,7,2162,399
02,041,General Arenales,00318,EN BLANCO,9,2860,174
02,041,General Arenales,00318,LLA_JxC,9,2860,445
02,041,General Arenales,00318,NO_VOTANTES,9,2860,1117
02,041,General Arenales,00318,OTROS,9,2860,548
02,041,General Arenales,00318,UxP,9,2860,576
02,041,General Arenales,0316A,EN BLANCO,1,311,5
02,041,General Arenales,0316A,LLA_JxC,1,311,24
02,041,General Arenales,0316A,NO_VOTANTES,1,311,84
02,041,General Arenales,0316A,OTROS,1,311,114
02,041,General Arenales,0316A,UxP,1,311,84
02,042,General Belgrano,00320,EN BLANCO,49,16933,720
02,042,General Belgrano,00320,LLA_JxC,49,16933,2859
02,042,General Belgrano,00320,NO_VOTANTES,49,16933,6187
02,042,General Belgrano,00320,OTROS,49,16933,3146
02,042,General Belgrano,00320,UxP,49,16933,4021
02,042,General Belgrano,00322,EN BLANCO,1,111,3
02,042,General Belgrano,00322,LLA_JxC,1,111,13
02,042,General Belgrano,00322,NO_VOTANTES,1,111,54
02,042,General Belgrano,00322,OTROS,1,111,18
02,042,General Belgrano,00322,UxP,1,111,23
02,042,General Belgrano,00324,EN BLANCO,2,294,6
02,042,General Belgrano,00324,LLA_JxC,2,294,51
02,042,General Belgrano,00324,NO_VOTANTES,2,294,113
02,042,General Belgrano,00324,OTROS,2,294,35
02,042,General Belgrano,00324,UxP,2,294,89
02,043,General Guido,00326,EN BLANCO,8,1909,63
02,043,General Guido,00326,LLA_JxC,8,1909,311
02,043,General Guido,00326,NO_VOTANTES,8,1909,651
02,043,General Guido,00326,OTROS,8,1909,372
02,043,General Guido,00326,UxP,8,1909,512
02,043,General Guido,00327,EN BLANCO,4,1142,30
02,043,General Guido,00327,LLA_JxC,4,1142,94
02,043,General Guido,00327,NO_VOTANTES,4,1142,392
02,043,General Guido,00327,OTROS,4,1142,209
02,043,General Guido,00327,UxP,4,1142,417
02,044,General Lamadrid,00330,EN BLANCO,26,8720,401
02,044,General Lamadrid,00330,LLA_JxC,26,8720,1372
02,044,General Lamadrid,00330,NO_VOTANTES,26,8720,3447
02,044,General Lamadrid,00330,OTROS,26,8720,1693
02,044,General Lamadrid,00330,UxP,26,8720,1807
02,044,General Lamadrid,00332,EN BLANCO,1,256,9
02,044,General Lamadrid,00332,LLA_JxC,1,256,39
02,044,General Lamadrid,00332,NO_VOTANTES,1,256,108
02,044,General Lamadrid,00332,OTROS,1,256,38
02,044,General Lamadrid,00332,UxP,1,256,62
02,044,General Lamadrid,00334,EN BLANCO,2,620,22
02,044,General Lamadrid,00334,LLA_JxC,2,620,76
02,044,General Lamadrid,00334,NO_VOTANTES,2,620,301
02,044,General Lamadrid,00334,OTROS,2,620,125
02,044,General Lamadrid,00334,UxP,2,620,96
02,044,General Lamadrid,00335,EN BLANCO,1,304,10
02,044,General Lamadrid,00335,LLA_JxC,1,304,39
02,044,General Lamadrid,00335,NO_VOTANTES,1,304,136
02,044,General Lamadrid,00335,OTROS,1,304,78
02,044,General Lamadrid,00335,UxP,1,304,41
02,044,General Lamadrid,00336,EN BLANCO,1,49,2
02,044,General Lamadrid,00336,LLA_JxC,1,49,7
02,044,General Lamadrid,00336,NO_VOTANTES,1,49,20
02,044,General Lamadrid,00336,OTROS,1,49,10
02,044,General Lamadrid,00336,UxP,1,49,10
02,045,General Las Heras,00547,EN BLANCO,39,13152,564
02,045,General Las Heras,00547,LLA_JxC,39,13152,2549
02,045,General Las Heras,00547,NO_VOTANTES,39,13152,3922
02,045,General Las Heras,00547,OTROS,39,13152,3022
02,045,General Las Heras,00547,UxP,39,13152,3095
02,045,General Las Heras,00548,EN BLANCO,5,1454,50
02,045,General Las Heras,00548,LLA_JxC,5,1454,207
02,045,General Las Heras,00548,NO_VOTANTES,5,1454,478
02,045,General Las Heras,00548,OTROS,5,1454,374
02,045,General Las Heras,00548,UxP,5,1454,345
02,045,General Las Heras,0548A,EN BLANCO,1,313,11
02,045,General Las Heras,0548A,LLA_JxC,1,313,59
02,045,General Las Heras,0548A,NO_VOTANTES,1,313,97
02,045,General Las Heras,0548A,OTROS,1,313,66
02,045,General Las Heras,0548A,UxP,1,313,80
02,046,General Lavalle,00338,EN BLANCO,10,3327,75
02,046,General Lavalle,00338,LLA_JxC,10,3327,374
02,046,General Lavalle,00338,NO_VOTANTES,10,3327,1302
02,046,General Lavalle,00338,OTROS,10,3327,869
02,046,General Lavalle,00338,UxP,10,3327,707
02,046,General Lavalle,0338A,EN BLANCO,6,1775,57
02,046,General Lavalle,0338A,LLA_JxC,6,1775,187
02,046,General Lavalle,0338A,NO_VOTANTES,6,1775,687
02,046,General Lavalle,0338A,OTROS,6,1775,520
02,046,General Lavalle,0338A,UxP,6,1775,324
02,046,General Lavalle,0338B,EN BLANCO,2,616,21
02,046,General Lavalle,0338B,LLA_JxC,2,616,83
02,046,General Lavalle,0338B,NO_VOTANTES,2,616,226
02,046,General Lavalle,0338B,OTROS,2,616,199
02,046,General Lavalle,0338B,UxP,2,616,87
02,047,General Juan Madariaga,00340,EN BLANCO,61,20606,651
