secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos,anioEleccion
2,60,Junin,00451,UxP,3,994,228,2023
2,60,Junin,00451,VOTANTES,3,994,794,2023
2,60,Junin,00452,EN BLANCO,2,420,28,2023
2,60,Junin,00452,JxC,2,420,111,2023
2,60,Junin,00452,LLA,2,420,100,2023
2,60,Junin,00452,NO_VOTANTES,2,420,70,2023
2,60,Junin,00452,OTROS,2,420,0,2023
2,60,Junin,00452,UxP,2,420,111,2023
2,60,Junin,00452,VOTANTES,2,420,350,2023
2,60,Junin,00453,EN BLANCO,1,35,2,2023
2,60,Junin,00453,JxC,1,35,14,2023
2,60,Junin,00453,LLA,1,35,3,2023
2,60,Junin,00453,NO_VOTANTES,1,35,7,2023
2,60,Junin,00453,OTROS,1,35,1,2023
2,60,Junin,00453,UxP,1,35,8,2023
2,60,Junin,00453,VOTANTES,1,35,28,2023
2,60,Junin,00454,EN BLANCO,1,107,0,2023
2,60,Junin,00454,JxC,1,107,24,2023
2,60,Junin,00454,LLA,1,107,25,2023
2,60,Junin,00454,NO_VOTANTES,1,107,33,2023
2,60,Junin,00454,OTROS,1,107,0,2023
2,60,Junin,00454,UxP,1,107,25,2023
2,60,Junin,00454,VOTANTES,1,107,74,2023
2,60,Junin,00456,EN BLANCO,1,277,27,2023
2,60,Junin,00456,JxC,1,277,72,2023
2,60,Junin,00456,LLA,1,277,68,2023
2,60,Junin,00456,NO_VOTANTES,1,277,68,2023
2,60,Junin,00456,OTROS,1,277,1,2023
2,60,Junin,00456,UxP,1,277,41,2023
2,60,Junin,00456,VOTANTES,1,277,209,2023
2,66,Leandro N. Alem,00549,EN BLANCO,27,8960,1111,2023
2,66,Leandro N. Alem,00549,JxC,27,8960,2027,2023
2,66,Leandro N. Alem,00549,LLA,27,8960,1543,2023
2,66,Leandro N. Alem,00549,NO_VOTANTES,27,8960,1674,2023
2,66,Leandro N. Alem,00549,OTROS,27,8960,50,2023
2,66,Leandro N. Alem,00549,UxP,27,8960,2555,2023
2,66,Leandro N. Alem,00549,VOTANTES,27,8960,7286,2023
2,66,Leandro N. Alem,00550,EN BLANCO,1,97,9,2023
2,66,Leandro N. Alem,00550,JxC,1,97,14,2023
2,66,Leandro N. Alem,00550,LLA,1,97,12,2023
2,66,Leandro N. Alem,00550,NO_VOTANTES,1,97,25,2023
2,66,Leandro N. Alem,00550,OTROS,1,97,1,2023
2,66,Leandro N. Alem,00550,UxP,1,97,36,2023
2,66,Leandro N. Alem,00550,VOTANTES,1,97,72,2023
2,66,Leandro N. Alem,00551,EN BLANCO,7,2358,289,2023
2,66,Leandro N. Alem,00551,JxC,7,2358,564,2023
2,66,Leandro N. Alem,00551,LLA,7,2358,379,2023
2,66,Leandro N. Alem,00551,NO_VOTANTES,7,2358,452,2023
2,66,Leandro N. Alem,00551,OTROS,7,2358,14,2023
2,66,Leandro N. Alem,00551,UxP,7,2358,660,2023
2,66,Leandro N. Alem,00551,VOTANTES,7,2358,1906,2023
2,66,Leandro N. Alem,00552,EN BLANCO,11,3507,412,2023
2,66,Leandro N. Alem,00552,JxC,11,3507,719,2023
2,66,Leandro N. Alem,00552,LLA,11,3507,484,2023
2,66,Leandro N. Alem,00552,NO_VOTANTES,11,3507,624,2023
2,66,Leandro N. Alem,00552,OTROS,11,3507,12,2023
2,66,Leandro N. Alem,00552,UxP,11,3507,1256,2023
2,66,Leandro N. Alem,00552,VOTANTES,11,3507,2883,2023
2,66,Leandro N. Alem,00553,EN BLANCO,1,314,18,2023
2,66,Leandro N. Alem,00553,JxC,1,314,77,2023
2,66,Leandro N. Alem,00553,LLA,1,314,59,2023
2,66,Leandro N. Alem,00553,NO_VOTANTES,1,314,48,2023
2,66,Leandro N. Alem,00553,OTROS,1,314,1,2023
2,66,Leandro N. Alem,00553,UxP,1,314,111,2023
2,66,Leandro N. Alem,00553,VOTANTES,1,314,266,2023
2,67,Lincoln,00554,EN BLANCO,83,28221,3274,2023
2,67,Lincoln,00554,JxC,83,28221,7534,2023
2,67,Lincoln,00554,LLA,83,28221,4573,2023
2,67,Lincoln,00554,NO_VOTANTES,83,28221,6310,2023
2,67,Lincoln,00554,OTROS,83,28221,121,2023
2,67,Lincoln,00554,UxP,83,28221,6409,2023
2,67,Lincoln,00554,VOTANTES,83,28221,21911,2023
2,67,Lincoln,00556,EN BLANCO,1,80,15,2023
2,67,Lincoln,00556,JxC,1,80,24,2023
2,67,Lincoln,00556,LLA,1,80,13,2023
2,67,Lincoln,00556,NO_VOTANTES,1,80,23,2023
2,67,Lincoln,00556,OTROS,1,80,1,2023
2,67,Lincoln,00556,UxP,1,80,4,2023
2,67,Lincoln,00556,VOTANTES,1,80,57,2023
2,67,Lincoln,00557,EN BLANCO,1,80,13,2023
2,67,Lincoln,00557,JxC,1,80,20,2023
2,67,Lincoln,00557,LLA,1,80,10,2023
2,67,Lincoln,00557,NO_VOTANTES,1,80,23,2023
2,67,Lincoln,00557,OTROS,1,80,1,2023
2,67,Lincoln,00557,UxP,1,80,13,2023
2,67,Lincoln,00557,VOTANTES,1,80,57,2023
2,67,Lincoln,00558,EN BLANCO,1,60,5,2023
2,67,Lincoln,00558,JxC,1,60,19,2023
2,67,Lincoln,00558,LLA,1,60,7,2023
2,67,Lincoln,00558,NO_VOTANTES,1,60,17,2023
2,67,Lincoln,00558,OTROS,1,60,2,2023
2,67,Lincoln,00558,UxP,1,60,10,2023
2,67,Lincoln,00558,VOTANTES,1,60,43,2023
2,67,Lincoln,00559,EN BLANCO,2,606,51,2023
2,67,Lincoln,00559,JxC,2,606,188,2023
2,67,Lincoln,00559,LLA,2,606,99,2023
2,67,Lincoln,00559,NO_VOTANTES,2,606,102,2023
2,67,Lincoln,00559,OTROS,2,606,3,2023
2,67,Lincoln,00559,UxP,2,606,163,2023
2,67,Lincoln,00559,VOTANTES,2,606,504,2023
2,67,Lincoln,00561,EN BLANCO,5,1527,130,2023
2,67,Lincoln,00561,JxC,5,1527,347,2023
2,67,Lincoln,00561,LLA,5,1527,302,2023
2,67,Lincoln,00561,NO_VOTANTES,5,1527,403,2023
2,67,Lincoln,00561,OTROS,5,1527,5,2023
2,67,Lincoln,00561,UxP,5,1527,340,2023
2,67,Lincoln,00561,VOTANTES,5,1527,1124,2023
2,67,Lincoln,00562,EN BLANCO,9,2930,363,2023
2,67,Lincoln,00562,JxC,9,2930,748,2023
2,67,Lincoln,00562,LLA,9,2930,636,2023
2,67,Lincoln,00562,NO_VOTANTES,9,2930,619,2023
2,67,Lincoln,00562,OTROS,9,2930,4,2023
2,67,Lincoln,00562,UxP,9,2930,560,2023
2,67,Lincoln,00562,VOTANTES,9,2930,2311,2023
2,67,Lincoln,00563,EN BLANCO,5,1648,182,2023
2,67,Lincoln,00563,JxC,5,1648,451,2023
2,67,Lincoln,00563,LLA,5,1648,307,2023
2,67,Lincoln,00563,NO_VOTANTES,5,1648,355,2023
2,67,Lincoln,00563,OTROS,5,1648,2,2023
2,67,Lincoln,00563,UxP,5,1648,351,2023
2,67,Lincoln,00563,VOTANTES,5,1648,1293,2023
2,67,Lincoln,00564,EN BLANCO,3,1040,81,2023
2,67,Lincoln,00564,JxC,3,1040,212,2023
2,67,Lincoln,00564,LLA,3,1040,133,2023
2,67,Lincoln,00564,NO_VOTANTES,3,1040,479,2023
2,67,Lincoln,00564,OTROS,3,1040,2,2023
2,67,Lincoln,00564,UxP,3,1040,133,2023
2,67,Lincoln,00564,VOTANTES,3,1040,561,2023
2,67,Lincoln,00565,EN BLANCO,1,190,10,2023
2,67,Lincoln,00565,JxC,1,190,66,2023
2,67,Lincoln,00565,LLA,1,190,35,2023
2,67,Lincoln,00565,NO_VOTANTES,1,190,49,2023
2,67,Lincoln,00565,OTROS,1,190,3,2023
2,67,Lincoln,00565,UxP,1,190,27,2023
2,67,Lincoln,00565,VOTANTES,1,190,141,2023
2,67,Lincoln,00566,EN BLANCO,6,1853,154,2023
2,67,Lincoln,00566,JxC,6,1853,638,2023
2,67,Lincoln,00566,LLA,6,1853,322,2023
2,67,Lincoln,00566,NO_VOTANTES,6,1853,372,2023
2,67,Lincoln,00566,OTROS,6,1853,5,2023
2,67,Lincoln,00566,UxP,6,1853,362,2023
2,67,Lincoln,00566,VOTANTES,6,1853,1481,2023
2,67,Lincoln,00567,EN BLANCO,1,83,13,2023
2,67,Lincoln,00567,JxC,1,83,23,2023
2,67,Lincoln,00567,LLA,1,83,16,2023
2,67,Lincoln,00567,NO_VOTANTES,1,83,26,2023
2,67,Lincoln,00567,OTROS,1,83,0,2023
2,67,Lincoln,00567,UxP,1,83,5,2023
2,67,Lincoln,00567,VOTANTES,1,83,57,2023
2,67,Lincoln,0567A,EN BLANCO,2,421,50,2023
2,67,Lincoln,0567A,JxC,2,421,142,2023
2,67,Lincoln,0567A,LLA,2,421,90,2023
2,67,Lincoln,0567A,NO_VOTANTES,2,421,92,2023
2,67,Lincoln,0567A,OTROS,2,421,1,2023
2,67,Lincoln,0567A,UxP,2,421,46,2023
2,67,Lincoln,0567A,VOTANTES,2,421,329,2023
2,83,9 de Julio,00696,EN BLANCO,103,35575,3742,2023
2,83,9 de Julio,00696,JxC,103,35575,9968,2023
2,83,9 de Julio,00696,LLA,103,35575,7287,2023
2,83,9 de Julio,00696,NO_VOTANTES,103,35575,7766,2023
2,83,9 de Julio,00696,OTROS,103,35575,181,2023
2,83,9 de Julio,00696,UxP,103,35575,6631,2023
2,83,9 de Julio,00696,VOTANTES,103,35575,27809,2023
2,83,9 de Julio,00697,EN BLANCO,1,131,1,2023
2,83,9 de Julio,00697,JxC,1,131,31,2023
2,83,9 de Julio,00697,LLA,1,131,43,2023
2,83,9 de Julio,00697,NO_VOTANTES,1,131,48,2023
2,83,9 de Julio,00697,OTROS,1,131,0,2023
2,83,9 de Julio,00697,UxP,1,131,8,2023
2,83,9 de Julio,00697,VOTANTES,1,131,83,2023
2,83,9 de Julio,00698,EN BLANCO,3,753,102,2023
2,83,9 de Julio,00698,JxC,3,753,108,2023
2,83,9 de Julio,00698,LLA,3,753,181,2023
2,83,9 de Julio,00698,NO_VOTANTES,3,753,145,2023
2,83,9 de Julio,00698,OTROS,3,753,2,2023
2,83,9 de Julio,00698,UxP,3,753,215,2023
2,83,9 de Julio,00698,VOTANTES,3,753,608,2023
2,83,9 de Julio,00699,EN BLANCO,3,762,81,2023
2,83,9 de Julio,00699,JxC,3,762,188,2023
2,83,9 de Julio,00699,LLA,3,762,171,2023
2,83,9 de Julio,00699,NO_VOTANTES,3,762,160,2023
2,83,9 de Julio,00699,OTROS,3,762,0,2023
2,83,9 de Julio,00699,UxP,3,762,162,2023
2,83,9 de Julio,00699,VOTANTES,3,762,602,2023
2,83,9 de Julio,00700,EN BLANCO,2,516,62,2023
2,83,9 de Julio,00700,JxC,2,516,92,2023
2,83,9 de Julio,00700,LLA,2,516,118,2023
2,83,9 de Julio,00700,NO_VOTANTES,2,516,164,2023
2,83,9 de Julio,00700,OTROS,2,516,0,2023
2,83,9 de Julio,00700,UxP,2,516,80,2023
2,83,9 de Julio,00700,VOTANTES,2,516,352,2023
2,83,9 de Julio,00701,EN BLANCO,2,503,42,2023
2,83,9 de Julio,00701,JxC,2,503,94,2023
2,83,9 de Julio,00701,LLA,2,503,118,2023
2,83,9 de Julio,00701,NO_VOTANTES,2,503,127,2023
2,83,9 de Julio,00701,OTROS,2,503,0,2023
2,83,9 de Julio,00701,UxP,2,503,122,2023
2,83,9 de Julio,00701,VOTANTES,2,503,376,2023
2,83,9 de Julio,00703,EN BLANCO,6,1757,141,2023
2,83,9 de Julio,00703,JxC,6,1757,457,2023
2,83,9 de Julio,00703,LLA,6,1757,233,2023
2,83,9 de Julio,00703,NO_VOTANTES,6,1757,649,2023
2,83,9 de Julio,00703,OTROS,6,1757,0,2023
2,83,9 de Julio,00703,UxP,6,1757,277,2023
2,83,9 de Julio,00703,VOTANTES,6,1757,1108,2023
2,83,9 de Julio,00704,EN BLANCO,1,57,8,2023
2,83,9 de Julio,00704,JxC,1,57,13,2023
2,83,9 de Julio,00704,LLA,1,57,16,2023
2,83,9 de Julio,00704,NO_VOTANTES,1,57,9,2023
2,83,9 de Julio,00704,OTROS,1,57,0,2023
2,83,9 de Julio,00704,UxP,1,57,11,2023
2,83,9 de Julio,00704,VOTANTES,1,57,48,2023
2,83,9 de Julio,00705,EN BLANCO,1,50,9,2023
2,83,9 de Julio,00705,JxC,1,50,16,2023
2,83,9 de Julio,00705,LLA,1,50,8,2023
2,83,9 de Julio,00705,NO_VOTANTES,1,50,11,2023
2,83,9 de Julio,00705,OTROS,1,50,0,2023
2,83,9 de Julio,00705,UxP,1,50,6,2023
2,83,9 de Julio,00705,VOTANTES,1,50,39,2023
2,83,9 de Julio,00706,EN BLANCO,7,2312,235,2023
2,83,9 de Julio,00706,JxC,7,2312,698,2023
2,83,9 de Julio,00706,LLA,7,2312,442,2023
2,83,9 de Julio,00706,NO_VOTANTES,7,2312,494,2023
2,83,9 de Julio,00706,OTROS,7,2312,0,2023
2,83,9 de Julio,00706,UxP,7,2312,443,2023
2,83,9 de Julio,00706,VOTANTES,7,2312,1818,2023
2,83,9 de Julio,00707,EN BLANCO,1,352,28,2023
2,83,9 de Julio,00707,JxC,1,352,118,2023
2,83,9 de Julio,00707,LLA,1,352,77,2023
2,83,9 de Julio,00707,NO_VOTANTES,1,352,70,2023
2,83,9 de Julio,00707,OTROS,1,352,3,2023
2,83,9 de Julio,00707,UxP,1,352,56,2023
2,83,9 de Julio,00707,VOTANTES,1,352,282,2023
2,83,9 de Julio,00708,EN BLANCO,1,45,3,2023
2,83,9 de Julio,00708,JxC,1,45,18,2023
2,83,9 de Julio,00708,LLA,1,45,11,2023
2,83,9 de Julio,00708,NO_VOTANTES,1,45,7,2023
2,83,9 de Julio,00708,OTROS,1,45,0,2023
2,83,9 de Julio,00708,UxP,1,45,6,2023
2,83,9 de Julio,00708,VOTANTES,1,45,38,2023
2,83,9 de Julio,00709,EN BLANCO,1,271,24,2023
2,83,9 de Julio,00709,JxC,1,271,87,2023
2,83,9 de Julio,00709,LLA,1,271,54,2023
2,83,9 de Julio,00709,NO_VOTANTES,1,271,63,2023
2,83,9 de Julio,00709,OTROS,1,271,2,2023
2,83,9 de Julio,00709,UxP,1,271,41,2023
2,83,9 de Julio,00709,VOTANTES,1,271,208,2023
2,83,9 de Julio,0705A,EN BLANCO,2,529,46,2023
2,83,9 de Julio,0705A,JxC,2,529,106,2023
2,83,9 de Julio,0705A,LLA,2,529,140,2023
2,83,9 de Julio,0705A,NO_VOTANTES,2,529,108,2023
2,83,9 de Julio,0705A,OTROS,2,529,0,2023
2,83,9 de Julio,0705A,UxP,2,529,129,2023
2,83,9 de Julio,0705A,VOTANTES,2,529,421,2023
2,85,Pehuajo,00734,EN BLANCO,88,30385,3009,2023
2,85,Pehuajo,00734,JxC,88,30385,6878,2023
2,85,Pehuajo,00734,LLA,88,30385,4161,2023
2,85,Pehuajo,00734,NO_VOTANTES,88,30385,6377,2023
2,85,Pehuajo,00734,OTROS,88,30385,244,2023
2,85,Pehuajo,00734,UxP,88,30385,9716,2023
2,85,Pehuajo,00734,VOTANTES,88,30385,24008,2023
2,85,Pehuajo,00735,EN BLANCO,1,248,10,2023
2,85,Pehuajo,00735,JxC,1,248,41,2023
2,85,Pehuajo,00735,LLA,1,248,45,2023
2,85,Pehuajo,00735,NO_VOTANTES,1,248,37,2023
2,85,Pehuajo,00735,OTROS,1,248,4,2023
2,85,Pehuajo,00735,UxP,1,248,111,2023
2,85,Pehuajo,00735,VOTANTES,1,248,211,2023
2,85,Pehuajo,00736,EN BLANCO,1,233,23,2023
2,85,Pehuajo,00736,JxC,1,233,70,2023
2,85,Pehuajo,00736,LLA,1,233,39,2023
2,85,Pehuajo,00736,NO_VOTANTES,1,233,49,2023
2,85,Pehuajo,00736,OTROS,1,233,5,2023
2,85,Pehuajo,00736,UxP,1,233,47,2023
2,85,Pehuajo,00736,VOTANTES,1,233,184,2023
2,85,Pehuajo,00738,EN BLANCO,5,1417,142,2023
2,85,Pehuajo,00738,JxC,5,1417,393,2023
2,85,Pehuajo,00738,LLA,5,1417,203,2023
2,85,Pehuajo,00738,NO_VOTANTES,5,1417,273,2023
2,85,Pehuajo,00738,OTROS,5,1417,6,2023
2,85,Pehuajo,00738,UxP,5,1417,400,2023
2,85,Pehuajo,00738,VOTANTES,5,1417,1144,2023
2,85,Pehuajo,00739,EN BLANCO,6,1868,201,2023
2,85,Pehuajo,00739,JxC,6,1868,638,2023
2,85,Pehuajo,00739,LLA,6,1868,245,2023
2,85,Pehuajo,00739,NO_VOTANTES,6,1868,381,2023
2,85,Pehuajo,00739,OTROS,6,1868,5,2023
2,85,Pehuajo,00739,UxP,6,1868,398,2023
2,85,Pehuajo,00739,VOTANTES,6,1868,1487,2023
2,85,Pehuajo,00740,EN BLANCO,1,346,26,2023
2,85,Pehuajo,00740,JxC,1,346,82,2023
2,85,Pehuajo,00740,LLA,1,346,57,2023
2,85,Pehuajo,00740,NO_VOTANTES,1,346,77,2023
2,85,Pehuajo,00740,OTROS,1,346,3,2023
2,85,Pehuajo,00740,UxP,1,346,101,2023
2,85,Pehuajo,00740,VOTANTES,1,346,269,2023
2,85,Pehuajo,00741,EN BLANCO,5,1674,112,2023
2,85,Pehuajo,00741,JxC,5,1674,582,2023
2,85,Pehuajo,00741,LLA,5,1674,253,2023
2,85,Pehuajo,00741,NO_VOTANTES,5,1674,340,2023
2,85,Pehuajo,00741,OTROS,5,1674,15,2023
2,85,Pehuajo,00741,UxP,5,1674,372,2023
2,85,Pehuajo,00741,VOTANTES,5,1674,1334,2023
2,85,Pehuajo,0734A,EN BLANCO,1,126,4,2023
2,85,Pehuajo,0734A,JxC,1,126,27,2023
2,85,Pehuajo,0734A,LLA,1,126,16,2023
2,85,Pehuajo,0734A,NO_VOTANTES,1,126,16,2023
2,85,Pehuajo,0734A,OTROS,1,126,2,2023
2,85,Pehuajo,0734A,UxP,1,126,61,2023
2,85,Pehuajo,0734A,VOTANTES,1,126,110,2023
2,95,Rivadavia,00815,EN BLANCO,35,11678,2260,2023
2,95,Rivadavia,00815,JxC,35,11678,3317,2023
2,95,Rivadavia,00815,LLA,35,11678,1610,2023
2,95,Rivadavia,00815,NO_VOTANTES,35,11678,1769,2023
2,95,Rivadavia,00815,OTROS,35,11678,16,2023
2,95,Rivadavia,00815,UxP,35,11678,2706,2023
2,95,Rivadavia,00815,VOTANTES,35,11678,9909,2023
2,95,Rivadavia,00816,EN BLANCO,2,479,75,2023
2,95,Rivadavia,00816,JxC,2,479,148,2023
2,95,Rivadavia,00816,LLA,2,479,82,2023
2,95,Rivadavia,00816,NO_VOTANTES,2,479,87,2023
2,95,Rivadavia,00816,OTROS,2,479,1,2023
2,95,Rivadavia,00816,UxP,2,479,86,2023
2,95,Rivadavia,00816,VOTANTES,2,479,392,2023
2,95,Rivadavia,00817,EN BLANCO,4,1295,219,2023
2,95,Rivadavia,00817,JxC,4,1295,322,2023
2,95,Rivadavia,00817,LLA,4,1295,187,2023
2,95,Rivadavia,00817,NO_VOTANTES,4,1295,171,2023
2,95,Rivadavia,00817,OTROS,4,1295,5,2023
2,95,Rivadavia,00817,UxP,4,1295,391,2023
2,95,Rivadavia,00817,VOTANTES,4,1295,1124,2023
2,95,Rivadavia,00818,EN BLANCO,1,42,7,2023
2,95,Rivadavia,00818,JxC,1,42,7,2023
2,95,Rivadavia,00818,LLA,1,42,7,2023
2,95,Rivadavia,00818,NO_VOTANTES,1,42,11,2023
2,95,Rivadavia,00818,OTROS,1,42,1,2023
2,95,Rivadavia,00818,UxP,1,42,9,2023
2,95,Rivadavia,00818,VOTANTES,1,42,31,2023
2,95,Rivadavia,00819,EN BLANCO,1,237,28,2023
2,95,Rivadavia,00819,JxC,1,237,78,2023
2,95,Rivadavia,00819,LLA,1,237,41,2023
2,95,Rivadavia,00819,NO_VOTANTES,1,237,48,2023
2,95,Rivadavia,00819,OTROS,1,237,2,2023
2,95,Rivadavia,00819,UxP,1,237,40,2023
2,95,Rivadavia,00819,VOTANTES,1,237,189,2023
2,95,Rivadavia,00820,EN BLANCO,4,1166,182,2023
2,95,Rivadavia,00820,JxC,4,1166,369,2023
2,95,Rivadavia,00820,LLA,4,1166,139,2023
2,95,Rivadavia,00820,NO_VOTANTES,4,1166,194,2023
2,95,Rivadavia,00820,OTROS,4,1166,2,2023
2,95,Rivadavia,00820,UxP,4,1166,280,2023
2,95,Rivadavia,00820,VOTANTES,4,1166,972,2023
2,104,San Cayetano,00871,EN BLANCO,22,7241,719,2023
2,104,San Cayetano,00871,JxC,22,7241,2404,2023
2,104,San Cayetano,00871,LLA,22,7241,1233,2023
2,104,San Cayetano,00871,NO_VOTANTES,22,7241,1560,2023
2,104,San Cayetano,00871,OTROS,22,7241,71,2023
2,104,San Cayetano,00871,UxP,22,7241,1254,2023
2,104,San Cayetano,00871,VOTANTES,22,7241,5681,2023
2,104,San Cayetano,0871A,EN BLANCO,1,56,3,2023
2,104,San Cayetano,0871A,JxC,1,56,25,2023
2,104,San Cayetano,0871A,LLA,1,56,8,2023
2,104,San Cayetano,0871A,NO_VOTANTES,1,56,17,2023
2,104,San Cayetano,0871A,OTROS,1,56,2,2023
2,104,San Cayetano,0871A,UxP,1,56,1,2023
2,104,San Cayetano,0871A,VOTANTES,1,56,39,2023
2,104,San Cayetano,0871B,EN BLANCO,1,79,4,2023
2,104,San Cayetano,0871B,JxC,1,79,46,2023
2,104,San Cayetano,0871B,LLA,1,79,16,2023
2,104,San Cayetano,0871B,NO_VOTANTES,1,79,12,2023
2,104,San Cayetano,0871B,OTROS,1,79,0,2023
2,104,San Cayetano,0871B,UxP,1,79,1,2023
2,104,San Cayetano,0871B,VOTANTES,1,79,67,2023
2,104,San Cayetano,0871C,EN BLANCO,1,75,19,2023
2,104,San Cayetano,0871C,JxC,1,75,23,2023
2,104,San Cayetano,0871C,LLA,1,75,9,2023
2,104,San Cayetano,0871C,NO_VOTANTES,1,75,17,2023
2,104,San Cayetano,0871C,OTROS,1,75,2,2023
2,104,San Cayetano,0871C,UxP,1,75,5,2023
2,104,San Cayetano,0871C,VOTANTES,1,75,58,2023
2,111,Tandil,00934,EN BLANCO,1,351,22,2023
2,111,Tandil,00934,JxC,1,351,105,2023
2,111,Tandil,00934,LLA,1,351,86,2023
2,111,Tandil,00934,NO_VOTANTES,1,351,97,2023
2,111,Tandil,00934,OTROS,1,351,7,2023
2,111,Tandil,00934,UxP,1,351,34,2023
2,111,Tandil,00934,VOTANTES,1,351,254,2023
2,111,Tandil,00937,EN BLANCO,6,1900,190,2023
2,111,Tandil,00937,JxC,6,1900,289,2023
2,111,Tandil,00937,LLA,6,1900,297,2023
2,111,Tandil,00937,NO_VOTANTES,6,1900,740,2023
2,111,Tandil,00937,OTROS,6,1900,30,2023
2,111,Tandil,00937,UxP,6,1900,354,2023
2,111,Tandil,00937,VOTANTES,6,1900,1160,2023
2,111,Tandil,00938,EN BLANCO,1,231,1,2023
2,111,Tandil,00938,JxC,1,231,52,2023
2,111,Tandil,00938,LLA,1,231,41,2023
2,111,Tandil,00938,NO_VOTANTES,1,231,90,2023
2,111,Tandil,00938,OTROS,1,231,8,2023
2,111,Tandil,00938,UxP,1,231,39,2023
2,111,Tandil,00938,VOTANTES,1,231,141,2023
2,111,Tandil,00939,EN BLANCO,1,109,10,2023
2,111,Tandil,00939,JxC,1,109,48,2023
2,111,Tandil,00939,LLA,1,109,16,2023
2,111,Tandil,00939,NO_VOTANTES,1,109,24,2023
2,111,Tandil,00939,OTROS,1,109,0,2023
2,111,Tandil,00939,UxP,1,109,11,2023
2,111,Tandil,00939,VOTANTES,1,109,85,2023
2,111,Tandil,00940,EN BLANCO,3,821,100,2023
2,111,Tandil,00940,JxC,3,821,178,2023
2,111,Tandil,00940,LLA,3,821,191,2023
2,111,Tandil,00940,NO_VOTANTES,3,821,208,2023
2,111,Tandil,00940,OTROS,3,821,15,2023
2,111,Tandil,00940,UxP,3,821,129,2023
2,111,Tandil,00940,VOTANTES,3,821,613,2023
2,111,Tandil,0933A,EN BLANCO,27,9000,1160,2023
2,111,Tandil,0933A,JxC,27,9000,1353,2023
2,111,Tandil,0933A,LLA,27,9000,1962,2023
2,111,Tandil,0933A,NO_VOTANTES,27,9000,2130,2023
2,111,Tandil,0933A,OTROS,27,9000,252,2023
2,111,Tandil,0933A,UxP,27,9000,2143,2023
2,111,Tandil,0933A,VOTANTES,27,9000,6870,2023
2,111,Tandil,0933B,EN BLANCO,26,9068,778,2023
2,111,Tandil,0933B,JxC,26,9068,2251,2023
2,111,Tandil,0933B,LLA,26,9068,1885,2023
2,111,Tandil,0933B,NO_VOTANTES,26,9068,1937,2023
2,111,Tandil,0933B,OTROS,26,9068,290,2023
2,111,Tandil,0933B,UxP,26,9068,1927,2023
2,111,Tandil,0933B,VOTANTES,26,9068,7131,2023
2,111,Tandil,0933C,EN BLANCO,20,6996,400,2023
2,111,Tandil,0933C,JxC,20,6996,2841,2023
2,111,Tandil,0933C,LLA,20,6996,1217,2023
2,111,Tandil,0933C,NO_VOTANTES,20,6996,1227,2023
2,111,Tandil,0933C,OTROS,20,6996,173,2023
2,111,Tandil,0933C,UxP,20,6996,1138,2023
2,111,Tandil,0933C,VOTANTES,20,6996,5769,2023
2,111,Tandil,0933D,EN BLANCO,13,4480,324,2023
2,111,Tandil,0933D,JxC,13,4480,1411,2023
2,111,Tandil,0933D,LLA,13,4480,867,2023
2,111,Tandil,0933D,NO_VOTANTES,13,4480,857,2023
2,111,Tandil,0933D,OTROS,13,4480,122,2023
2,111,Tandil,0933D,UxP,13,4480,899,2023
2,111,Tandil,0933D,VOTANTES,13,4480,3623,2023
2,111,Tandil,0933E,EN BLANCO,17,5936,636,2023
2,111,Tandil,0933E,JxC,17,5936,1063,2023
2,111,Tandil,0933E,LLA,17,5936,1038,2023
2,111,Tandil,0933E,NO_VOTANTES,17,5936,1472,2023
2,111,Tandil,0933E,OTROS,17,5936,138,2023
2,111,Tandil,0933E,UxP,17,5936,1589,2023
2,111,Tandil,0933E,VOTANTES,17,5936,4464,2023
2,111,Tandil,0933F,EN BLANCO,25,8102,784,2023
2,111,Tandil,0933F,JxC,25,8102,1872,2023
2,111,Tandil,0933F,LLA,25,8102,1666,2023
2,111,Tandil,0933F,NO_VOTANTES,25,8102,1735,2023
2,111,Tandil,0933F,OTROS,25,8102,263,2023
2,111,Tandil,0933F,UxP,25,8102,1782,2023
2,111,Tandil,0933F,VOTANTES,25,8102,6367,2023
2,111,Tandil,0933G,EN BLANCO,16,5405,660,2023
2,111,Tandil,0933G,JxC,16,5405,612,2023
2,111,Tandil,0933G,LLA,16,5405,1101,2023
2,111,Tandil,0933G,NO_VOTANTES,16,5405,1439,2023
2,111,Tandil,0933G,OTROS,16,5405,159,2023
2,111,Tandil,0933G,UxP,16,5405,1434,2023
2,111,Tandil,0933G,VOTANTES,16,5405,3966,2023
2,111,Tandil,0933H,EN BLANCO,15,5239,712,2023
2,111,Tandil,0933H,JxC,15,5239,756,2023
2,111,Tandil,0933H,LLA,15,5239,1154,2023
2,111,Tandil,0933H,NO_VOTANTES,15,5239,1118,2023
2,111,Tandil,0933H,OTROS,15,5239,177,2023
2,111,Tandil,0933H,UxP,15,5239,1322,2023
2,111,Tandil,0933H,VOTANTES,15,5239,4121,2023
2,111,Tandil,0933I,EN BLANCO,32,11122,1148,2023
2,111,Tandil,0933I,JxC,32,11122,2162,2023
2,111,Tandil,0933I,LLA,32,11122,2339,2023
2,111,Tandil,0933I,NO_VOTANTES,32,11122,2439,2023
2,111,Tandil,0933I,OTROS,32,11122,360,2023
