 seccionId,nombre,categoriaId,indice, distritoId, seccionProvincialId, municipioId,circuitoId,electores2025,votantes2025,electores2023,votantes2023
61,La Matanza,6,773,2,3,1562,0635D,51693,35588,61508,42345
61,La Matanza,6,774,2,3,3173,0635E,53194,40352,51315,38927
61,La Matanza,6,775,2,3,2622,0635F,1239,934,1246,939
1,Adolfo Alsina,6,776,2,6,2638,7,527,385,529,386
7,Bahia Blanca,6,777,2,6,237,72,9380,5746,12944,7929
22,Patagones,6,778,2,6,471,729,20339,14832,20611,15030
7,Bahia Blanca,6,779,2,6,237,73,21396,13197,27141,16741
22,Patagones,6,780,2,6,458,730,120,82,120,82
22,Patagones,6,781,2,6,2776,731,2138,1555,2154,1567
22,Patagones,6,782,2,6,238,0731A,892,634,832,591
22,Patagones,6,783,2,6,3161,732,4284,3100,5020,3633
22,Patagones,6,784,2,6,1438,733,1154,915,1149,911
7,Bahia Blanca,6,785,2,6,237,74,21089,15550,20732,15287
86,Pellegrini,6,786,2,6,2238,743,5270,4499,5323,4544
126,Tres Lomas,6,787,2,6,2883,744,6822,5315,6783,5285
126,Tres Lomas,6,788,2,6,1378,745,130,113,125,109
100,Salliquelo,6,789,2,6,2538,746,7349,5912,7388,5943
100,Salliquelo,6,790,2,6,2397,0746A,499,433,535,464
87,Pergamino,6,791,2,2,411,747,155,114,191,141
87,Pergamino,6,792,2,2,1437,0747A,277,230,306,254
87,Pergamino,6,793,2,2,2242,748,15144,11290,16620,12390
87,Pergamino,6,794,2,2,2242,0748A,17829,12861,17651,12733
87,Pergamino,6,795,2,2,2242,0748B,16539,12910,16207,12651
87,Pergamino,6,796,2,2,2242,0748C,11667,9073,16337,12704
87,Pergamino,6,797,2,2,2242,0748D,17368,13789,16944,13452
87,Pergamino,6,798,2,2,1153,0748E,106,85,105,84
87,Pergamino,6,799,2,2,1935,749,1133,912,1114,897
7,Bahia Blanca,6,800,2,6,237,75,8905,6989,8825,6926
87,Pergamino,6,801,2,2,2151,750,60,43,58,42
87,Pergamino,6,802,2,2,25,751,1466,1204,1478,1214
87,Pergamino,6,803,2,2,1968,752,173,140,183,148
87,Pergamino,6,804,2,2,2970,753,1129,835,1198,886
87,Pergamino,6,805,2,2,2272,754,450,359,461,368
87,Pergamino,6,806,2,2,1969,0754A,918,732,918,732
87,Pergamino,6,807,2,2,2430,755,831,653,797,626
87,Pergamino,6,808,2,2,410,756,1050,852,1030,836
87,Pergamino,6,809,2,2,1927,757,12,9,13,10
87,Pergamino,6,810,2,2,1621,758,615,450,643,470
87,Pergamino,6,811,2,2,1298,759,854,690,846,684
7,Bahia Blanca,6,812,2,6,237,76,41660,31835,40359,30841
7,Bahia Blanca,6,813,2,6,1277,77,5171,4060,4651,3652
91,Puan,6,814,2,6,2333,776,4785,3571,4946,3691
91,Puan,6,815,2,6,335,777,922,771,953,797
91,Puan,6,816,2,6,220,0777A,153,117,150,115
91,Puan,6,817,2,6,853,778,5276,3989,5333,4032
91,Puan,6,818,2,6,5,779,428,299,458,320
7,Bahia Blanca,6,819,2,6,237,78,4881,3845,4921,3877
91,Puan,6,820,2,6,3063,780,1812,1316,1828,1328
91,Puan,6,821,2,6,2592,781,161,118,164,120
91,Puan,6,822,2,6,1119,782,638,492,668,515
92,Quilmes,6,823,2,3,2405,783,19708,15703,20160,16063
92,Quilmes,6,824,2,3,2405,0783A,18854,14347,18202,13851
92,Quilmes,6,825,2,3,2405,784,24716,16723,31154,21079
92,Quilmes,6,826,2,3,2405,785,39802,27894,50102,35112
92,Quilmes,6,827,2,3,2405,0785A,23401,18320,22834,17876
92,Quilmes,6,828,2,3,2405,0785B,42247,30287,46774,33532
92,Quilmes,6,829,2,3,318,786,19420,13982,20639,14860
92,Quilmes,6,830,2,3,318,0786A,15276,12398,15024,12193
92,Quilmes,6,831,2,3,317,787,16645,13379,17056,13709
92,Quilmes,6,832,2,3,317,0787A,26267,17631,33000,22150
92,Quilmes,6,833,2,3,318,788,34091,24737,37483,27198
92,Quilmes,6,834,2,3,2589,0788A,56123,44728,55952,44592
92,Quilmes,6,835,2,3,2405,0788B,30096,21712,34152,24638
92,Quilmes,6,836,2,3,2406,0788C,33806,25932,32877,25219
11,Berazategui,6,837,2,3,313,789,38925,29684,38454,29325
11,Berazategui,6,838,2,3,313,0789A,33276,25851,35179,27329
11,Berazategui,6,839,2,3,313,0789B,11774,9247,17252,13549
11,Berazategui,6,840,2,3,313,0789C,18918,12453,25802,16985
11,Berazategui,6,841,2,3,313,0789D,19701,16249,19387,15990
11,Berazategui,6,842,2,3,313,0789E,16401,13408,16567,13544
11,Berazategui,6,843,2,3,313,0789F,13231,10988,13132,10906
7,Bahia Blanca,6,844,2,6,237,79,7091,5500,6755,5239
11,Berazategui,6,845,2,3,313,790,22752,18593,22739,18582
11,Berazategui,6,846,2,3,313,0790A,10751,8312,10810,8358
92,Quilmes,6,847,2,3,1105,791,21225,16370,23753,18320
92,Quilmes,6,848,2,3,1105,0791A,31622,24281,31032,23828
92,Quilmes,6,849,2,3,1106,0791B,26957,20588,29365,22427
11,Berazategui,6,850,2,3,313,792,23958,17869,24435,18225
11,Berazategui,6,851,2,3,1448,0792A,17157,13383,17047,13297
11,Berazategui,6,852,2,3,313,0792B,12588,9439,12900,9673
11,Berazategui,6,853,2,3,1299,0792C,17704,14686,17313,14362
11,Berazategui,6,854,2,3,313,0792D,16893,12905,17106,13068
93,Ramallo,6,855,2,2,2420,797,13213,10061,13257,10095
93,Ramallo,6,856,2,2,3115,798,11225,9126,11013,8954
7,Bahia Blanca,6,857,2,6,237,80,1991,1420,2099,1497
93,Ramallo,6,858,2,2,3041,800,2089,1664,1933,1540
93,Ramallo,6,859,2,2,830,801,42,28,64,42
93,Ramallo,6,860,2,2,2241,803,4422,3712,4366,3665
93,Ramallo,6,861,2,2,996,804,643,308,626,300
96,Rojas,6,862,2,2,2495,823,18838,14785,18824,14774
96,Rojas,6,863,2,2,2489,824,57,39,61,42
96,Rojas,6,864,2,2,1346,825,94,59,98,61
96,Rojas,6,865,2,2,1823,826,127,105,131,108
96,Rojas,6,866,2,2,2418,827,825,675,867,709
96,Rojas,6,867,2,2,2762,828,50,34,60,41
96,Rojas,6,868,2,2,1483,829,40,22,46,25
7,Bahia Blanca,6,869,2,6,237,83,11129,8488,11320,8634
96,Rojas,6,870,2,2,1679,830,1075,608,1077,609
98,Saavedra,6,871,2,6,2521,839,2033,1426,2088,1465
7,Bahia Blanca,6,872,2,6,237,84,9837,7343,10040,7495
98,Saavedra,6,873,2,6,2258,840,14522,10749,14343,10617
98,Saavedra,6,874,2,6,188,841,529,417,534,421
98,Saavedra,6,875,2,6,1074,842,823,647,833,655
98,Saavedra,6,876,2,6,1255,843,502,291,499,289
98,Saavedra,6,877,2,6,896,844,260,190,256,187
7,Bahia Blanca,6,878,2,6,237,85,29038,23147,27992,22313
101,Salto,6,879,2,2,2542,854,27415,21160,27198,20993
101,Salto,6,880,2,2,191,855,1548,1188,1600,1228
101,Salto,6,881,2,2,2796,0855A,42,31,49,36
101,Salto,6,882,2,2,1167,856,704,608,676,584
101,Salto,6,883,2,2,1362,857,903,687,911,693
101,Salto,6,884,2,2,780,0857A,27,17,24,15
101,Salto,6,885,2,2,1538,0857B,115,88,120,92
101,Salto,6,886,2,2,314,858,213,153,211,152
7,Bahia Blanca,6,887,2,6,237,86,24495,19132,24211,18910
102,San Andres de Giles,6,888,2,2,2551,860,17486,13792,17528,13825
102,San Andres de Giles,6,889,2,2,3126,861,679,538,635,503
102,San Andres de Giles,6,890,2,2,2548,0862A,143,94,250,164
102,San Andres de Giles,6,891,2,2,2771,863,1060,846,1009,805
102,San Andres de Giles,6,892,2,2,219,0863A,454,349,445,342
102,San Andres de Giles,6,893,2,2,838,864,983,766,964,751
102,San Andres de Giles,6,894,2,2,3035,0864A,410,322,384,302
103,San Antonio de Areco,6,895,2,2,2553,866,17981,14062,18432,14415
103,San Antonio de Areco,6,896,2,2,2553,867,1108,856,970,749
103,San Antonio de Areco,6,897,2,2,897,869,822,682,787,653
7,Bahia Blanca,6,898,2,6,237,87,16029,11890,16073,11923
103,San Antonio de Areco,6,899,2,2,3075,870,1264,1048,1257,1042
7,Bahia Blanca,6,900,2,6,237,88,6122,4605,6073,4568
7,Bahia Blanca,6,901,2,6,237,89,8697,6941,8820,7039
7,Bahia Blanca,6,902,2,6,237,90,25,19,35,26
107,San Nicolas,6,903,2,2,2642,901,32786,24416,35243,26246
107,San Nicolas,6,904,2,2,2643,0901A,12524,9251,12372,9139
107,San Nicolas,6,905,2,2,2643,0901B,20169,15798,19715,15442
107,San Nicolas,6,906,2,2,2643,902,8682,7048,8432,6845
107,San Nicolas,6,907,2,2,2643,903,7495,5494,7428,5445
107,San Nicolas,6,908,2,2,2643,904,23351,18373,22639,17813
107,San Nicolas,6,909,2,2,2643,905,11541,8089,11301,7921
107,San Nicolas,6,910,2,2,1219,906,2420,1685,2448,1704
107,San Nicolas,6,911,2,2,668,907,1521,1224,1409,1134
107,San Nicolas,6,912,2,2,413,908,1503,1141,1377,1045
107,San Nicolas,6,913,2,2,1068,909,425,346,424,345
7,Bahia Blanca,6,914,2,6,237,91,14477,10569,13458,9825
107,San Nicolas,6,915,2,2,760,910,1816,1477,1841,1497
107,San Nicolas,6,916,2,2,1521,911,4998,4062,5010,4072
108,San Pedro,6,917,2,2,2647,913,44015,34288,43798,34119
108,San Pedro,6,918,2,2,2483,914,2196,1647,2179,1634
108,San Pedro,6,919,2,2,829,915,3031,2370,2776,2171
108,San Pedro,6,920,2,2,1236,917,2804,2327,2770,2299
108,San Pedro,6,921,2,2,3142,918,158,117,170,126
108,San Pedro,6,922,2,2,970,919,82,62,79,60
7,Bahia Blanca,6,923,2,6,237,92,9521,6506,9735,6652
108,San Pedro,6,924,2,2,2338,920,674,547,648,526
108,San Pedro,6,925,2,2,2683,922,2492,1968,2466,1947
109,San Vicente,6,926,2,3,2658,924,30160,22970,29273,22294
109,San Vicente,6,927,2,3,77,925,35978,26100,36781,26683
109,San Vicente,6,928,2,3,884,926,3422,2740,3091,2475
109,San Vicente,6,929,2,3,2658,927,39,27,48,33
7,Bahia Blanca,6,930,2,6,237,93,4554,3558,4465,3488
114,Tornquist,6,931,2,6,2854,953,8939,6309,9347,6597
114,Tornquist,6,932,2,6,568,954,646,436,642,433
114,Tornquist,6,933,2,6,2535,955,1969,1457,1913,1416
114,Tornquist,6,934,2,6,2747,0955A,3251,2245,3121,2155
114,Tornquist,6,935,2,6,3154,0955B,1044,734,1019,716
114,Tornquist,6,936,2,6,2884,956,268,169,279,176
117,Tres Arroyos,6,937,2,6,2876,964,46464,34595,47059,35038
117,Tres Arroyos,6,938,2,6,2876,968,45,29,55,35
117,Tres Arroyos,6,939,2,6,2015,969,635,488,650,500
117,Tres Arroyos,6,940,2,6,2636,970,61,48,66,52
117,Tres Arroyos,6,941,2,6,2148,972,2190,1616,2172,1603
117,Tres Arroyos,6,942,2,6,2586,973,541,422,540,421
117,Tres Arroyos,6,943,2,6,632,0973A,2168,1544,2007,1429
117,Tres Arroyos,6,944,2,6,766,975,1036,716,1026,709
117,Tres Arroyos,6,945,2,6,1752,0975A,45,34,53,40
117,Tres Arroyos,6,946,2,6,2450,0975B,751,579,681,525
